utc_time_hb,CF_model_solar,CF_hsl_solar,CF_wind_agg,DAH,RT5min,CF_hsl_wind_sr,utc_time,local_time_hb,year
10/15/2018 5:00,0,0,0.755730506,20.72,5.1338,0.936460152,2018-10-15T05:00:00Z,10/15/2018 0:00,2018
10/15/2018 6:00,0,0,0.751299615,19.5,4.0181,0.932658229,2018-10-15T06:00:00Z,10/15/2018 1:00,2018
10/15/2018 7:00,0,0,0.747279986,18.29,4.8965,0.927995511,2018-10-15T07:00:00Z,10/15/2018 2:00,2018
10/15/2018 8:00,0,0,0.742347157,18.18,7.2126,0.940866115,2018-10-15T08:00:00Z,10/15/2018 3:00,2018
10/15/2018 9:00,0,0,0.74012944,19.2,12.2625,0.910013696,2018-10-15T09:00:00Z,10/15/2018 4:00,2018
10/15/2018 10:00,0,0,0.737773492,20.85,12.0693,0.926717214,2018-10-15T10:00:00Z,10/15/2018 5:00,2018
10/15/2018 11:00,0,0,0.724040065,29.28,13.4519,0.944072819,2018-10-15T11:00:00Z,10/15/2018 6:00,2018
10/15/2018 12:00,0,0,0.738717998,24.95,11.2813,0.938005591,2018-10-15T12:00:00Z,10/15/2018 7:00,2018
10/15/2018 13:00,0,0.000119295,0.718700056,24.7,14.2923,0.92717862,2018-10-15T13:00:00Z,10/15/2018 8:00,2018
10/15/2018 14:00,0.005246536,0.040661332,0.717380058,24.46,11.5582,0.932120725,2018-10-15T14:00:00Z,10/15/2018 9:00,2018
10/15/2018 15:00,0.038309958,0.107521278,0.717578135,26.21,8.8023,0.943275911,2018-10-15T15:00:00Z,10/15/2018 10:00,2018
10/15/2018 16:00,0.043536834,0.149001298,0.706208518,26.8,11.9977,0.934664178,2018-10-15T16:00:00Z,10/15/2018 11:00,2018
10/15/2018 17:00,0.085667249,0.150042202,0.675423299,28.24,14.9531,0.83728132,2018-10-15T17:00:00Z,10/15/2018 12:00,2018
10/15/2018 18:00,0.129397714,0.116123355,0.647822179,26.95,16.142,0.779114801,2018-10-15T18:00:00Z,10/15/2018 13:00,2018
10/15/2018 19:00,0.06468146,0.087987956,0.605522474,29.13,17.0259,0.76830769,2018-10-15T19:00:00Z,10/15/2018 14:00,2018
10/15/2018 20:00,0.052703561,0.072551001,0.58273115,28.5,17.7682,0.72943227,2018-10-15T20:00:00Z,10/15/2018 15:00,2018
10/15/2018 21:00,0.072930155,0.060653119,0.611252443,31.98,18.2702,0.564597207,2018-10-15T21:00:00Z,10/15/2018 16:00,2018
10/15/2018 22:00,0.173533008,0.033110685,0.621339144,42.6,18.5184,0.747776729,2018-10-15T22:00:00Z,10/15/2018 17:00,2018
10/15/2018 23:00,0.176373492,0.004196363,0.546547248,48.63,19.6131,0.562932101,2018-10-15T23:00:00Z,10/15/2018 18:00,2018
10/16/2018 0:00,0,0,0.44581193,47.16,29.742,0.368877403,2018-10-16T00:00:00Z,10/15/2018 19:00,2018
10/16/2018 1:00,0,0,0.458447203,38.8,20.8637,0.430145986,2018-10-16T01:00:00Z,10/15/2018 20:00,2018
10/16/2018 2:00,0,0,0.435591217,33.77,20.26,0.199835496,2018-10-16T02:00:00Z,10/15/2018 21:00,2018
10/16/2018 3:00,0,0,0.439484601,27.84,20.2755,0.373483394,2018-10-16T03:00:00Z,10/15/2018 22:00,2018
10/16/2018 4:00,0,0,0.436876871,26.98,19.2019,0.285822873,2018-10-16T04:00:00Z,10/15/2018 23:00,2018
10/16/2018 5:00,0,0,0.412086039,22.58,18.1152,0.404419766,2018-10-16T05:00:00Z,10/16/2018 0:00,2018
10/16/2018 6:00,0,0,0.432890412,22.86,16.9582,0.414610403,2018-10-16T06:00:00Z,10/16/2018 1:00,2018
10/16/2018 7:00,0,0,0.412971298,20.73,17.2508,0.455234888,2018-10-16T07:00:00Z,10/16/2018 2:00,2018
10/16/2018 8:00,0,0,0.41603892,20.73,16.9502,0.372439229,2018-10-16T08:00:00Z,10/16/2018 3:00,2018
10/16/2018 9:00,0,0,0.438180457,21.26,17.8932,0.423075414,2018-10-16T09:00:00Z,10/16/2018 4:00,2018
10/16/2018 10:00,0,0,0.427552853,25.81,19.5636,0.402046393,2018-10-16T10:00:00Z,10/16/2018 5:00,2018
10/16/2018 11:00,0,0,0.447281963,39.76,20.6446,0.339044382,2018-10-16T11:00:00Z,10/16/2018 6:00,2018
10/16/2018 12:00,0,0,0.491146516,37.41,20.9068,0.431574952,2018-10-16T12:00:00Z,10/16/2018 7:00,2018
10/16/2018 13:00,0.06970784,0.004692839,0.480447497,35.91,22.3089,0.578842863,2018-10-16T13:00:00Z,10/16/2018 8:00,2018
10/16/2018 14:00,0.156363276,0.043616212,0.480389217,37.59,21.0071,0.642096014,2018-10-16T14:00:00Z,10/16/2018 9:00,2018
10/16/2018 15:00,0.076630838,0.103990392,0.441959987,37.85,22.3649,0.437032877,2018-10-16T15:00:00Z,10/16/2018 10:00,2018
10/16/2018 16:00,0.048642876,0.13068022,0.353210231,36.8,22.9927,0.3511367,2018-10-16T16:00:00Z,10/16/2018 11:00,2018
10/16/2018 17:00,0.129881487,0.21872256,0.288955968,36.36,23.3029,0.306057093,2018-10-16T17:00:00Z,10/16/2018 12:00,2018
10/16/2018 18:00,0.181813973,0.184388522,0.27799837,32.96,23.001,0.326095773,2018-10-16T18:00:00Z,10/16/2018 13:00,2018
10/16/2018 19:00,0.118618132,0.180240109,0.259099206,33.65,22.9765,0.377868259,2018-10-16T19:00:00Z,10/16/2018 14:00,2018
10/16/2018 20:00,0.13721178,0.175966556,0.216837544,31.04,22.6404,0.279590569,2018-10-16T20:00:00Z,10/16/2018 15:00,2018
10/16/2018 21:00,0.156028637,0.141146567,0.216937219,36.58,22.616,0.353421232,2018-10-16T21:00:00Z,10/16/2018 16:00,2018
10/16/2018 22:00,0.217915806,0.053486086,0.201602458,39.52,24.28,0.275076409,2018-10-16T22:00:00Z,10/16/2018 17:00,2018
10/16/2018 23:00,0.055866954,0.004529686,0.16122179,50.93,31.7227,0.208138021,2018-10-16T23:00:00Z,10/16/2018 18:00,2018
10/17/2018 0:00,0,0,0.134343592,60.05,35.239,0.074415078,2018-10-17T00:00:00Z,10/16/2018 19:00,2018
10/17/2018 1:00,0,0,0.145652689,39.35,30.9962,0.066653924,2018-10-17T01:00:00Z,10/16/2018 20:00,2018
10/17/2018 2:00,0,0,0.173481439,38.31,25.3366,0.08726534,2018-10-17T02:00:00Z,10/16/2018 21:00,2018
10/17/2018 3:00,0,0,0.166381156,29.95,23.1947,0.103122644,2018-10-17T03:00:00Z,10/16/2018 22:00,2018
10/17/2018 4:00,0,0,0.164806844,28.13,21.4877,0.210412635,2018-10-17T04:00:00Z,10/16/2018 23:00,2018
10/17/2018 5:00,0,0,0.173540675,23.81,21.1319,0.365543566,2018-10-17T05:00:00Z,10/17/2018 0:00,2018
10/17/2018 6:00,0,0,0.196727816,22.77,20.8361,0.382816385,2018-10-17T06:00:00Z,10/17/2018 1:00,2018
10/17/2018 7:00,0,0,0.189756216,21.2,20.7205,0.175899534,2018-10-17T07:00:00Z,10/17/2018 2:00,2018
10/17/2018 8:00,0,0,0.189628866,20.92,20.5145,0.141244105,2018-10-17T08:00:00Z,10/17/2018 3:00,2018
10/17/2018 9:00,0,0,0.211224317,21.47,20.403,0.145356287,2018-10-17T09:00:00Z,10/17/2018 4:00,2018
10/17/2018 10:00,0,0,0.247757185,25.62,20.8143,0.15945602,2018-10-17T10:00:00Z,10/17/2018 5:00,2018
10/17/2018 11:00,0,0,0.294199978,41.72,23.2808,0.128238513,2018-10-17T11:00:00Z,10/17/2018 6:00,2018
10/17/2018 12:00,0,0,0.31752036,34.99,25.2675,0.239875132,2018-10-17T12:00:00Z,10/17/2018 7:00,2018
10/17/2018 13:00,0.139788477,0.011861626,0.338973164,30.77,21.6424,0.23507247,2018-10-17T13:00:00Z,10/17/2018 8:00,2018
10/17/2018 14:00,0.148475215,0.1376841,0.323226784,32.4,21.4488,0.364528851,2018-10-17T14:00:00Z,10/17/2018 9:00,2018
10/17/2018 15:00,0.086068515,0.210429247,0.292466373,32.13,21.5747,0.611438916,2018-10-17T15:00:00Z,10/17/2018 10:00,2018
10/17/2018 16:00,0.104183056,0.184428871,0.271889385,29.47,21.5354,0.27892716,2018-10-17T16:00:00Z,10/17/2018 11:00,2018
10/17/2018 17:00,0.101749119,0.16020388,0.285964808,32.13,20.8917,0.687704798,2018-10-17T17:00:00Z,10/17/2018 12:00,2018
10/17/2018 18:00,0.159432391,0.20107807,0.314308308,34.07,20.5104,0.747700157,2018-10-17T18:00:00Z,10/17/2018 13:00,2018
10/17/2018 19:00,0.144660207,0.263679668,0.347806959,30.03,19.8979,0.597960847,2018-10-17T19:00:00Z,10/17/2018 14:00,2018
10/17/2018 20:00,0.1816756,0.168272055,0.367225654,26.97,19.6166,0.678673013,2018-10-17T20:00:00Z,10/17/2018 15:00,2018
10/17/2018 21:00,0.205822312,0.124559939,0.398885278,30.02,19.758,0.92590894,2018-10-17T21:00:00Z,10/17/2018 16:00,2018
10/17/2018 22:00,0.207591087,0.059612215,0.400549418,35.48,20.0218,0.953955574,2018-10-17T22:00:00Z,10/17/2018 17:00,2018
10/17/2018 23:00,0.015181036,0.020798195,0.383648451,51.77,21.2175,0.919705676,2018-10-17T23:00:00Z,10/17/2018 18:00,2018
10/18/2018 0:00,0,0,0.366803566,49,22.7055,0.898569292,2018-10-18T00:00:00Z,10/17/2018 19:00,2018
10/18/2018 1:00,0,0,0.316339723,36.94,22.8184,0.817751183,2018-10-18T01:00:00Z,10/17/2018 20:00,2018
10/18/2018 2:00,0,0,0.247215106,31.06,22.9554,0.889222414,2018-10-18T02:00:00Z,10/17/2018 21:00,2018
10/18/2018 3:00,0,0,0.219393063,27.9,21.6855,0.904219291,2018-10-18T03:00:00Z,10/17/2018 22:00,2018
10/18/2018 4:00,0,0,0.181195797,26,21.4448,0.754432128,2018-10-18T04:00:00Z,10/17/2018 23:00,2018
10/18/2018 5:00,0,0,0.189606325,22.62,20.7753,0.747830389,2018-10-18T05:00:00Z,10/18/2018 0:00,2018
10/18/2018 6:00,0,0,0.148429762,21.28,20.3647,0.606130963,2018-10-18T06:00:00Z,10/18/2018 1:00,2018
10/18/2018 7:00,0,0,0.144326246,20.91,19.8704,0.533329583,2018-10-18T07:00:00Z,10/18/2018 2:00,2018
10/18/2018 8:00,0,0,0.12902798,20.8,19.8861,0.478326646,2018-10-18T08:00:00Z,10/18/2018 3:00,2018
10/18/2018 9:00,0,0,0.112982328,21.23,20.0748,0.467673999,2018-10-18T09:00:00Z,10/18/2018 4:00,2018
10/18/2018 10:00,0,0,0.099325955,25.31,21.0923,0.276669897,2018-10-18T10:00:00Z,10/18/2018 5:00,2018
10/18/2018 11:00,0,0,0.093000394,30.86,23.7701,0.278887912,2018-10-18T11:00:00Z,10/18/2018 6:00,2018
10/18/2018 12:00,0,0,0.092623833,26.9,27.6855,0.293858477,2018-10-18T12:00:00Z,10/18/2018 7:00,2018
10/18/2018 13:00,0,0.000788865,0.077966355,29.4,25.2145,0.182734109,2018-10-18T13:00:00Z,10/18/2018 8:00,2018
10/18/2018 14:00,0.014268889,0.026679302,0.058903821,31.56,24.4185,0.052908429,2018-10-18T14:00:00Z,10/18/2018 9:00,2018
10/18/2018 15:00,0.047156018,0.088579751,0.053519417,31.27,23.0102,0.122149736,2018-10-18T15:00:00Z,10/18/2018 10:00,2018
10/18/2018 16:00,0.077402321,0.149696597,0.054493427,31.81,21.1206,0.199528563,2018-10-18T16:00:00Z,10/18/2018 11:00,2018
10/18/2018 17:00,0.108808036,0.160913215,0.044233202,29.49,22.0096,0.193677036,2018-10-18T17:00:00Z,10/18/2018 12:00,2018
10/18/2018 18:00,0.119065004,0.169428745,0.032658889,28.29,22.4548,0.072901478,2018-10-18T18:00:00Z,10/18/2018 13:00,2018
10/18/2018 19:00,0.138821271,0.152271373,0.022775403,27.92,23.146,0.005138453,2018-10-18T19:00:00Z,10/18/2018 14:00,2018
10/18/2018 20:00,0.135527922,0.181957601,0.019519185,31.78,23.454,0,2018-10-18T20:00:00Z,10/18/2018 15:00,2018
10/18/2018 21:00,0.138862038,0.129080853,0.01858607,34.82,23.419,0.040331373,2018-10-18T21:00:00Z,10/18/2018 16:00,2018
10/18/2018 22:00,0.094457687,0.032102528,0.014207012,35.44,24.0726,0.003848835,2018-10-18T22:00:00Z,10/18/2018 17:00,2018
10/18/2018 23:00,0.014092518,0.000109938,0.010708716,40.02,29.8238,7.03E-06,2018-10-18T23:00:00Z,10/18/2018 18:00,2018
10/19/2018 0:00,0,0,0.014086669,49.79,34.9311,0,2018-10-19T00:00:00Z,10/18/2018 19:00,2018
10/19/2018 1:00,0,0,0.015138786,35.98,32.5354,0.01368738,2018-10-19T01:00:00Z,10/18/2018 20:00,2018
10/19/2018 2:00,0,0,0.016323206,30.88,27.0785,0.006959694,2018-10-19T02:00:00Z,10/18/2018 21:00,2018
10/19/2018 3:00,0,0,0.012704683,27.58,22.6945,0,2018-10-19T03:00:00Z,10/18/2018 22:00,2018
10/19/2018 4:00,0,0,0.009831025,27.45,21.7957,0,2018-10-19T04:00:00Z,10/18/2018 23:00,2018
10/19/2018 5:00,0,0,0.004889721,22.61,21.85,0,2018-10-19T05:00:00Z,10/19/2018 0:00,2018
10/19/2018 6:00,0,0,0.004343042,21.08,21.3797,0,2018-10-19T06:00:00Z,10/19/2018 1:00,2018
10/19/2018 7:00,0,0,0.004447651,20.79,21.2696,0,2018-10-19T07:00:00Z,10/19/2018 2:00,2018
10/19/2018 8:00,0,0,0.002699916,20.7,21.2024,0,2018-10-19T08:00:00Z,10/19/2018 3:00,2018
10/19/2018 9:00,0,0,0.00188095,21.12,21.2605,0,2018-10-19T09:00:00Z,10/19/2018 4:00,2018
10/19/2018 10:00,0,0,0.001932982,24.98,21.9107,0,2018-10-19T10:00:00Z,10/19/2018 5:00,2018
10/19/2018 11:00,0,0,0.001783459,31.28,28.1526,0,2018-10-19T11:00:00Z,10/19/2018 6:00,2018
10/19/2018 12:00,0,0,0.00160743,28.17,32.0457,0,2018-10-19T12:00:00Z,10/19/2018 7:00,2018
10/19/2018 13:00,0.002831615,0.000351451,0.001478904,27.87,32.6351,0,2018-10-19T13:00:00Z,10/19/2018 8:00,2018
10/19/2018 14:00,0.014466348,0.002219815,0.001604829,28.12,33.6361,0.000346194,2018-10-19T14:00:00Z,10/19/2018 9:00,2018
10/19/2018 15:00,0.045712024,0.014536983,0.003112224,29.34,40.5571,0.006388188,2018-10-19T15:00:00Z,10/19/2018 10:00,2018
10/19/2018 16:00,0.085024261,0.000325721,0.004073732,31.59,41.5138,0.009933748,2018-10-19T16:00:00Z,10/19/2018 11:00,2018
10/19/2018 17:00,0.166787629,0.000605829,0.003824892,32.93,32.4557,0.009034833,2018-10-19T17:00:00Z,10/19/2018 12:00,2018
10/19/2018 18:00,0.179813024,0,0.004337945,36.32,33.8601,0,2018-10-19T18:00:00Z,10/19/2018 13:00,2018
10/19/2018 19:00,0.195701539,0,0.005155865,35.92,36.161,0,2018-10-19T19:00:00Z,10/19/2018 14:00,2018
10/19/2018 20:00,0.478393474,0,0.005014361,39.53,39.4018,0,2018-10-19T20:00:00Z,10/19/2018 15:00,2018
10/19/2018 21:00,0.121028097,0,0.005122066,37.2,35.4768,0,2018-10-19T21:00:00Z,10/19/2018 16:00,2018
10/19/2018 22:00,0.064885682,0,0.003978955,33.29,33.9808,0,2018-10-19T22:00:00Z,10/19/2018 17:00,2018
10/19/2018 23:00,0.388140548,0,0.008045512,35.56,61.813,0,2018-10-19T23:00:00Z,10/19/2018 18:00,2018
10/20/2018 0:00,0,0,0.011714105,40.98,33.7277,0.000834322,2018-10-20T00:00:00Z,10/19/2018 19:00,2018
10/20/2018 1:00,0,0,0.013731114,30.67,33.3841,0.006525371,2018-10-20T01:00:00Z,10/19/2018 20:00,2018
10/20/2018 2:00,0,0,0.015091269,30.49,39.3239,0.022323212,2018-10-20T02:00:00Z,10/19/2018 21:00,2018
10/20/2018 3:00,0,0,0.018920403,28.71,29.9023,0.039176676,2018-10-20T03:00:00Z,10/19/2018 22:00,2018
10/20/2018 4:00,0,0,0.026363416,26.49,24.3741,0.072024073,2018-10-20T04:00:00Z,10/19/2018 23:00,2018
10/20/2018 5:00,0,0,0.036611945,27.38,31.4624,0.127167588,2018-10-20T05:00:00Z,10/20/2018 0:00,2018
10/20/2018 6:00,0,0,0.064531953,24.15,21.831,0.200970162,2018-10-20T06:00:00Z,10/20/2018 1:00,2018
10/20/2018 7:00,0,0,0.089076368,21.05,21.1387,0.218325669,2018-10-20T07:00:00Z,10/20/2018 2:00,2018
10/20/2018 8:00,0,0,0.097856469,20.27,20.6753,0.314443199,2018-10-20T08:00:00Z,10/20/2018 3:00,2018
10/20/2018 9:00,0,0,0.149926518,19.91,20.2313,0.38045323,2018-10-20T09:00:00Z,10/20/2018 4:00,2018
10/20/2018 10:00,0,0,0.195090942,19.82,20.1567,0.477671942,2018-10-20T10:00:00Z,10/20/2018 5:00,2018
10/20/2018 11:00,0,0,0.257493651,25.34,20.6407,0.428072602,2018-10-20T11:00:00Z,10/20/2018 6:00,2018
10/20/2018 12:00,0,0,0.273835137,26.08,21.0445,0.456109055,2018-10-20T12:00:00Z,10/20/2018 7:00,2018
10/20/2018 13:00,0.03830793,0,0.244004677,25.91,21.4295,0.41776507,2018-10-20T13:00:00Z,10/20/2018 8:00,2018
10/20/2018 14:00,0.026023042,0,0.211923789,27.3,23.2526,0.287432322,2018-10-20T14:00:00Z,10/20/2018 9:00,2018
10/20/2018 15:00,0.176250257,0.105537713,0.196703927,29.06,29.8673,0.441853265,2018-10-20T15:00:00Z,10/20/2018 10:00,2018
10/20/2018 16:00,0.254201748,0.325311704,0.219681961,33.67,26.5698,0.519396489,2018-10-20T16:00:00Z,10/20/2018 11:00,2018
10/20/2018 17:00,0.323265839,0.506215536,0.225728894,32.4,27.5208,0.511259072,2018-10-20T17:00:00Z,10/20/2018 12:00,2018
10/20/2018 18:00,0.472044252,0.602238919,0.236957537,31.58,26.7588,0.450270576,2018-10-20T18:00:00Z,10/20/2018 13:00,2018
10/20/2018 19:00,0.402691931,0.49534043,0.26629435,30.24,22.9306,0.424831717,2018-10-20T19:00:00Z,10/20/2018 14:00,2018
10/20/2018 20:00,0.301719565,0.271757199,0.296096396,29.66,21.6287,0.477713714,2018-10-20T20:00:00Z,10/20/2018 15:00,2018
10/20/2018 21:00,0.114101671,0.120020312,0.287584308,32.86,21.6282,0.457852397,2018-10-20T21:00:00Z,10/20/2018 16:00,2018
10/20/2018 22:00,0.159824893,0.038959629,0.249174938,29.4,22.5324,0.311335167,2018-10-20T22:00:00Z,10/20/2018 17:00,2018
10/20/2018 23:00,0.006889579,0,0.201541655,32.61,23.9456,0.171434314,2018-10-20T23:00:00Z,10/20/2018 18:00,2018
10/21/2018 0:00,0,0,0.217412355,33.62,22.8513,0.122668702,2018-10-21T00:00:00Z,10/20/2018 19:00,2018
10/21/2018 1:00,0,0,0.22078961,28.49,21.1664,0.099471905,2018-10-21T01:00:00Z,10/20/2018 20:00,2018
10/21/2018 2:00,0,0,0.18968304,27.53,21.2059,0.053084744,2018-10-21T02:00:00Z,10/20/2018 21:00,2018
10/21/2018 3:00,0,0,0.150395601,24.79,22.0786,0.061526915,2018-10-21T03:00:00Z,10/20/2018 22:00,2018
10/21/2018 4:00,0,0,0.121954673,24.27,21.6446,0.06091875,2018-10-21T04:00:00Z,10/20/2018 23:00,2018
10/21/2018 5:00,0,0,0.100491491,24.64,22.1272,0.107552141,2018-10-21T05:00:00Z,10/21/2018 0:00,2018
10/21/2018 6:00,0,0,0.09137424,21.45,21.2181,0.099492419,2018-10-21T06:00:00Z,10/21/2018 1:00,2018
10/21/2018 7:00,0,0,0.077617419,20.62,20.8219,0.087904536,2018-10-21T07:00:00Z,10/21/2018 2:00,2018
10/21/2018 8:00,0,0,0.060212043,20.02,20.5103,0.024455631,2018-10-21T08:00:00Z,10/21/2018 3:00,2018
10/21/2018 9:00,0,0,0.055852144,20.66,20.1976,0.027155524,2018-10-21T09:00:00Z,10/21/2018 4:00,2018
10/21/2018 10:00,0,0,0.053014208,21.67,20.0259,0.034975262,2018-10-21T10:00:00Z,10/21/2018 5:00,2018
10/21/2018 11:00,0,0,0.049390482,24.57,20.3747,0.022802118,2018-10-21T11:00:00Z,10/21/2018 6:00,2018
10/21/2018 12:00,0,0,0.036414549,24.23,20.4583,0.01415878,2018-10-21T12:00:00Z,10/21/2018 7:00,2018
10/21/2018 13:00,0.044861317,0,0.029065171,24.79,20.7859,0.004704186,2018-10-21T13:00:00Z,10/21/2018 8:00,2018
10/21/2018 14:00,0.215989524,0.022654864,0.02667724,27.64,21.158,0.000386336,2018-10-21T14:00:00Z,10/21/2018 9:00,2018
10/21/2018 15:00,0.476615022,0.260645257,0.041546614,27.74,20.6191,0.077185735,2018-10-21T15:00:00Z,10/21/2018 10:00,2018
10/21/2018 16:00,0.673397667,0.477140986,0.071867257,30.18,19.5621,0.25802583,2018-10-21T16:00:00Z,10/21/2018 11:00,2018
10/21/2018 17:00,0.56169012,0.617307467,0.054848439,30.17,20.0458,0.217983987,2018-10-21T17:00:00Z,10/21/2018 12:00,2018
10/21/2018 18:00,0.560683481,0.567704303,0.028272005,27.94,20.4449,0.150204078,2018-10-21T18:00:00Z,10/21/2018 13:00,2018
10/21/2018 19:00,0.568301151,0.400227545,0.017441109,28.56,20.7451,0.136876027,2018-10-21T19:00:00Z,10/21/2018 14:00,2018
10/21/2018 20:00,0.268937623,0.285924018,0.013914414,28.99,21.079,0.050026065,2018-10-21T20:00:00Z,10/21/2018 15:00,2018
10/21/2018 21:00,0.201057695,0.268770741,0.013483464,30.86,21.4082,0.060561362,2018-10-21T21:00:00Z,10/21/2018 16:00,2018
10/21/2018 22:00,0.321294042,0.168928759,0.014040771,32.27,21.7349,0.058730819,2018-10-21T22:00:00Z,10/21/2018 17:00,2018
10/21/2018 23:00,0.076383124,0.031084431,0.021377775,38.64,24.6045,0.091904442,2018-10-21T23:00:00Z,10/21/2018 18:00,2018
10/22/2018 0:00,0,0,0.045591711,37.42,28.465,0.1169043,2018-10-22T00:00:00Z,10/21/2018 19:00,2018
10/22/2018 1:00,0,0,0.085293803,29.37,24.5558,0.233486277,2018-10-22T01:00:00Z,10/21/2018 20:00,2018
10/22/2018 2:00,0,0,0.134228602,28.91,24.0543,0.257658832,2018-10-22T02:00:00Z,10/21/2018 21:00,2018
10/22/2018 3:00,0,0,0.16190048,28.09,21.9885,0.264671349,2018-10-22T03:00:00Z,10/21/2018 22:00,2018
10/22/2018 4:00,0,0,0.20894009,24.33,20.2328,0.273410385,2018-10-22T04:00:00Z,10/21/2018 23:00,2018
10/22/2018 5:00,0,0,0.245066437,21.11,20.56,0.352367347,2018-10-22T05:00:00Z,10/22/2018 0:00,2018
10/22/2018 6:00,0,0,0.23361234,20.27,20.4976,0.312070367,2018-10-22T06:00:00Z,10/22/2018 1:00,2018
10/22/2018 7:00,0,0,0.215499954,20.01,20.4569,0.314037429,2018-10-22T07:00:00Z,10/22/2018 2:00,2018
10/22/2018 8:00,0,0,0.186615274,19.13,20.6345,0.374465143,2018-10-22T08:00:00Z,10/22/2018 3:00,2018
10/22/2018 9:00,0,0,0.178354957,20.4,21.0051,0.297772828,2018-10-22T09:00:00Z,10/22/2018 4:00,2018
10/22/2018 10:00,0,0,0.174007605,25.34,21.8484,0.16646752,2018-10-22T10:00:00Z,10/22/2018 5:00,2018
10/22/2018 11:00,0,0,0.163556488,28.27,26.2877,0.113380998,2018-10-22T11:00:00Z,10/22/2018 6:00,2018
10/22/2018 12:00,0,0,0.167637862,27.63,26.6644,0.112442498,2018-10-22T12:00:00Z,10/22/2018 7:00,2018
10/22/2018 13:00,0.084965696,0,0.182184183,28.49,21.9253,0.216509571,2018-10-22T13:00:00Z,10/22/2018 8:00,2018
10/22/2018 14:00,0.10116548,0.028716667,0.165960539,28.6,24.2002,0.160190566,2018-10-22T14:00:00Z,10/22/2018 9:00,2018
10/22/2018 15:00,0.058952101,0.150114714,0.115006026,29.74,37.9472,0.131677787,2018-10-22T15:00:00Z,10/22/2018 10:00,2018
10/22/2018 16:00,0.173197917,0.20436335,0.12089369,30.93,32.2243,0.264373252,2018-10-22T16:00:00Z,10/22/2018 11:00,2018
10/22/2018 17:00,0.221994601,0.258937123,0.158652573,30.6,26.3782,0.407102567,2018-10-22T17:00:00Z,10/22/2018 12:00,2018
10/22/2018 18:00,0.187627873,0.29731256,0.142102991,31,26.3749,0.200433878,2018-10-22T18:00:00Z,10/22/2018 13:00,2018
10/22/2018 19:00,0.245431137,0.265556804,0.142993905,30.65,24.6602,0.17647966,2018-10-22T19:00:00Z,10/22/2018 14:00,2018
10/22/2018 20:00,0.132085891,0.139306273,0.13933731,34.39,23.8416,0.16488306,2018-10-22T20:00:00Z,10/22/2018 15:00,2018
10/22/2018 21:00,0.040007815,0.059767181,0.136365543,34.98,23.0738,0.172622436,2018-10-22T21:00:00Z,10/22/2018 16:00,2018
10/22/2018 22:00,0.021281272,0.01459663,0.13657448,33.82,22.7267,0.193663011,2018-10-22T22:00:00Z,10/22/2018 17:00,2018
10/22/2018 23:00,0,0,0.156158639,39.29,24.4517,0.211739622,2018-10-22T23:00:00Z,10/22/2018 18:00,2018
10/23/2018 0:00,0,0,0.214204319,40.64,22.9944,0.160373394,2018-10-23T00:00:00Z,10/22/2018 19:00,2018
10/23/2018 1:00,0,0,0.254860498,30.99,21.3224,0.192815645,2018-10-23T01:00:00Z,10/22/2018 20:00,2018
10/23/2018 2:00,0,0,0.259081546,28.02,20.2258,0.18788108,2018-10-23T02:00:00Z,10/22/2018 21:00,2018
10/23/2018 3:00,0,0,0.24626569,27.12,19.5786,0.11549295,2018-10-23T03:00:00Z,10/22/2018 22:00,2018
10/23/2018 4:00,0,0,0.215981683,24.87,19.0386,0.072392755,2018-10-23T04:00:00Z,10/22/2018 23:00,2018
10/23/2018 5:00,0,0,0.179519265,20.17,19.3095,0.01416817,2018-10-23T05:00:00Z,10/23/2018 0:00,2018
10/23/2018 6:00,0,0,0.160497357,20.44,19.2269,0,2018-10-23T06:00:00Z,10/23/2018 1:00,2018
10/23/2018 7:00,0,0,0.141371365,20.13,19.2578,0,2018-10-23T07:00:00Z,10/23/2018 2:00,2018
10/23/2018 8:00,0,0,0.110139916,20.29,19.8548,0,2018-10-23T08:00:00Z,10/23/2018 3:00,2018
10/23/2018 9:00,0,0,0.061966201,21.04,20.9457,0,2018-10-23T09:00:00Z,10/23/2018 4:00,2018
10/23/2018 10:00,0,0,0.030905513,26.67,21.6352,0,2018-10-23T10:00:00Z,10/23/2018 5:00,2018
10/23/2018 11:00,0,0,0.021376417,34.34,30.8707,0,2018-10-23T11:00:00Z,10/23/2018 6:00,2018
10/23/2018 12:00,0,0,0.017558803,33.29,37.7505,0,2018-10-23T12:00:00Z,10/23/2018 7:00,2018
10/23/2018 13:00,0.019430006,0,0.01249007,30.33,33.4981,0,2018-10-23T13:00:00Z,10/23/2018 8:00,2018
10/23/2018 14:00,0.021566358,0,0.004331443,33.67,46.5314,0,2018-10-23T14:00:00Z,10/23/2018 9:00,2018
10/23/2018 15:00,0.037587959,0.081297518,0.002988012,30.85,34.3379,0,2018-10-23T15:00:00Z,10/23/2018 10:00,2018
10/23/2018 16:00,0.102297622,0.129880829,0.004802991,30.58,33.5276,0,2018-10-23T16:00:00Z,10/23/2018 11:00,2018
10/23/2018 17:00,0.091903847,0.184395538,0.012177072,30.3,28.6598,0.001777697,2018-10-23T17:00:00Z,10/23/2018 12:00,2018
10/23/2018 18:00,0.159600499,0.261800193,0.030398835,30.33,25.6969,0.024612344,2018-10-23T18:00:00Z,10/23/2018 13:00,2018
