date,hr_beg,ACTUAL_SYSTEM_WIDE,STWPF_SYSTEM_WIDE
2018-09-11,10,3443.74,4435.20650887574
2018-09-11,11,2609.33,4074.709467455622
2018-09-11,12,2082.87,3777.559171597634
2018-09-11,13,1501.63,3474.6846153846122
2018-09-11,14,1070.32,3363.6100591715967
2018-09-11,15,1081.77,3107.500591715976
2018-09-11,16,894.93,2878.4218934911223
2018-09-11,17,831.83,2751.130177514793
2018-09-11,18,1008.83,2869.7662721893494
2018-09-11,19,1296.97,3115.173964497042
2018-09-11,20,1808.15,3462.7881656804716
2018-09-11,21,2141.13,3897.041420118343
2018-09-11,22,2425.27,4404.147337278107
2018-09-11,23,2881.06,4960.184023668637
2018-09-12,0,3853.9,5787.156213017753
2018-09-12,1,4991.07,6779.1147928994105
2018-09-12,2,6112.88,7976.9763313609465
2018-09-12,3,6670.95,8249.239644970412
2018-09-12,4,6579.38,8565.600591715978
2018-09-12,5,6237.9,8941.04556213018
2018-09-12,6,6617.59,8291.873964497046
2018-09-12,7,6520.5,7724.3449704142
2018-09-12,8,6066.37,7262.36568047337
2018-09-12,9,5042.92,6563.759171597636
2018-09-12,10,4073.48,5961.813609467457
2018-09-12,11,3776.09,5441.205917159764
2018-09-12,12,3551.71,5041.978106508878
2018-09-12,13,3031.25,4630.053846153844
2018-09-12,14,2707.51,4415.87041420118
2018-09-12,15,2702.26,4124.939285714288
2018-09-12,16,2455.28,3862.3556213017723
2018-09-12,17,2682.73,3708.22899408284
2018-09-12,18,3067.77,3802.72544378698
2018-09-12,19,3384.82,4058.4023668639024
2018-09-12,20,3868.51,4448.988165680471
2018-09-12,21,4238.89,4889.194082840236
2018-09-12,22,4930.53,5415.160355029585
2018-09-12,23,5472.86,6012.447928994084
2018-09-13,0,5719.54,6774.987573964491
2018-09-13,1,6183.3,7680.588165680474
2018-09-13,2,7040.06,8786.791715976336
2018-09-13,3,7759.41,8951.58106508876
2018-09-13,4,8175.59,9169.865680473376
2018-09-13,5,8438.84,9423.51834319527
2018-09-13,6,8283.84,8624.282840236689
2018-09-13,7,7946.15,7906.882248520707
2018-09-13,8,7692.44,7305.772781065088
2018-09-13,9,7260.12,6520.028402366863
2018-09-13,10,6841.51,5846.2313609467465
2018-09-13,11,6315.48,5261.6550295858
2018-09-13,12,5560.35,4823.348809523809
2018-09-13,13,4685.52,4378.472781065089
2018-09-13,14,4537.29,4148.816568047337
2018-09-13,15,4932.51,3893.4047337278143
2018-09-13,16,4766.11,3693.6201183431963
2018-09-13,17,4807.54,3629.0893491124275
2018-09-13,18,5113.73,3808.69053254438
2018-09-13,19,5612.3,4121.5313609467485
2018-09-13,20,5887.99,4536.041420118342
2018-09-13,21,6144.44,4972.797041420116
2018-09-13,22,6378.69,5488.8994082840245
2018-09-13,23,6195.06,6053.2331360946755
2018-09-14,0,6031.82,6680.805325443786
2018-09-14,1,6219.96,7445.434911242606
2018-09-14,2,7801.29,8398.316568047341
2018-09-14,3,8476.53,8460.416568047336
2018-09-14,4,9034.84,8577.162721893492
2018-09-14,5,8846.77,8743.317751479291
2018-09-14,6,8423.91,7929.396449704142
2018-09-14,7,7669.94,7200.943786982249
2018-09-14,8,6557.31,6587.424999999999
2018-09-14,9,5877.39,5793.531360946745
2018-09-14,10,5278.42,5117.756213017756
2018-09-14,11,4672.8,4543.305325443788
2018-09-14,12,4203.0,4026.6994082840233
2018-09-14,13,3163.22,3539.1201183431963
2018-09-14,14,2708.24,3273.5142011834323
2018-09-14,15,2856.3,3037.662721893492
2018-09-14,16,2535.71,2884.245562130178
2018-09-14,17,2535.29,2887.5153846153853
2018-09-14,18,2806.32,3090.7597633136074
2018-09-14,19,3196.28,3457.0686390532537
2018-09-14,20,3554.15,3932.149112426036
2018-09-14,21,3826.73,4355.691124260354
2018-09-14,22,3840.75,4859.805325443788
2018-09-14,23,4234.68,5420.64970414201
2018-09-15,0,4107.33,5874.356804733725
2018-09-15,1,4776.0,6439.540828402368
2018-09-15,2,5710.96,7171.537499999996
2018-09-15,3,6062.36,7040.768639053251
2018-09-15,4,6180.1,6963.158579881657
2018-09-15,5,5910.58,6940.282840236687
2018-09-15,6,5126.87,6135.442011834317
2018-09-15,7,4057.94,5422.823668639052
2018-09-15,8,2627.18,4836.636094674555
2018-09-15,9,1790.51,4192.263905325446
2018-09-15,10,1388.77,3691.6603550295863
2018-09-15,11,1192.89,3303.1905325443777
2018-09-15,12,1112.89,3051.7319526627234
2018-09-15,13,818.66,2815.5065088757397
2018-09-15,14,644.08,2789.1159763313617
2018-09-15,15,558.61,2718.294082840237
2018-09-15,16,773.28,2724.2355029585797
2018-09-15,17,1219.84,2889.4443786982256
2018-09-15,18,2186.03,3047.3745562130175
2018-09-15,19,3415.87,3348.5573964497053
2018-09-15,20,4216.53,3754.0727810650865
2018-09-15,21,4588.34,4071.6674556213015
2018-09-15,22,4735.23,4449.047337278104
2018-09-15,23,4983.42,4855.899408284026
2018-09-16,0,4940.72,5038.561538461539
2018-09-16,1,4692.97,5324.853846153845
2018-09-16,2,4224.88,5779.458579881655
2018-09-16,3,4241.33,5553.268047337279
2018-09-16,4,4079.19,5411.802366863902
2018-09-16,5,3311.26,5353.719526627222
2018-09-16,6,2999.25,4740.328402366859
2018-09-16,7,2564.5,4248.530177514792
2018-09-16,8,2090.29,3877.739644970416
2018-09-16,9,1690.91,3442.166272189349
2018-09-16,10,1714.82,3107.2309523809527
2018-09-16,11,1585.66,2847.937278106508
2018-09-16,12,1631.22,2681.5325443787
2018-09-16,13,1846.27,2509.1650887573965
2018-09-16,14,1705.02,2528.663313609466
2018-09-16,15,2029.63,2478.2094674556206
2018-09-16,16,2072.31,2470.0343195266273
2018-09-16,17,2777.88,2582.2964497041403
2018-09-16,18,2977.33,2724.02603550296
2018-09-16,19,2987.45,2970.012426035503
2018-09-16,20,3120.0,3296.9396449704145
2018-09-16,21,3476.71,3620.51124260355
2018-09-16,22,3526.63,4003.7857988165697
2018-09-16,23,3640.63,4421.814201183434
2018-09-17,0,3615.91,4818.736686390534
2018-09-17,1,4190.33,5345.065680473375
2018-09-17,2,4722.84,6044.242603550298
2018-09-17,3,4542.46,6132.482840236689
2018-09-17,4,4409.41,6295.361538461539
2018-09-17,5,4337.31,6529.212426035502
2018-09-17,6,4209.56,6130.016568047339
2018-09-17,7,4101.68,5822.54023668639
2018-09-17,8,3850.0,5617.465088757397
2018-09-17,9,3445.05,5211.189349112428
2018-09-17,10,3094.87,4722.392307692308
2018-09-17,11,3325.27,4380.731360946742
2018-09-17,12,3195.52,4141.791715976332
2018-09-17,13,2605.5,3878.3147928994085
2018-09-17,14,2034.8,3779.0526627218956
2018-09-17,15,2670.11,3665.0201183431927
2018-09-17,16,3034.68,3588.1402366863904
2018-09-17,17,3596.55,3605.2408284023686
2018-09-17,18,4134.16,3699.0159763313613
2018-09-17,19,4689.37,3892.4153846153836
2018-09-17,20,4894.89,4168.530177514795
2018-09-17,21,4899.72,4500.8485207100575
2018-09-17,22,4988.81,4899.653846153846
2018-09-17,23,5090.78,5366.859763313609
2018-09-18,0,4821.41,6088.259763313607
2018-09-18,1,5148.82,6855.109467455619
2018-09-18,2,6228.79,7851.376331360946
2018-09-18,3,7395.12,8113.110650887574
2018-09-18,4,7959.98,8425.28461538462
2018-09-18,5,8140.51,8767.65680473373
2018-09-18,6,8101.65,8278.444970414203
2018-09-18,7,8227.78,7851.710059171595
2018-09-18,8,7640.02,7517.769822485212
2018-09-18,9,7073.0,6907.766272189349
2018-09-18,10,6317.1,6348.372189349113
2018-09-18,11,5486.07,5771.220118343194
2018-09-18,12,4957.86,5363.018934911243
2018-09-18,13,4169.95,4988.21420118343
2018-09-18,14,4110.79,4819.224852071006
2018-09-18,15,5250.27,4668.479289940829
2018-09-18,16,5382.19,4594.346153846154
2018-09-18,17,5834.02,4656.047337278106
2018-09-18,18,6272.57,4849.962721893491
2018-09-18,19,6730.84,5153.467455621303
2018-09-18,20,7070.44,5539.347928994084
2018-09-18,21,7770.95,5889.865680473373
2018-09-18,22,7780.33,6298.192307692308
2018-09-18,23,7456.77,6733.456213017749
2018-09-19,0,7514.47,7421.684023668637
2018-09-19,1,8280.34,8134.801183431955
2018-09-19,2,9829.72,8967.784615384617
2018-09-19,3,10761.25,9305.543195266271
2018-09-19,4,11031.22,9636.288757396454
2018-09-19,5,10999.56,9979.802366863909
2018-09-19,6,10653.18,9525.434319526632
2018-09-19,7,10054.78,9105.23668639053
2018-09-19,8,9259.51,8731.63727810651
2018-09-19,9,8710.33,8217.274556213017
2018-09-19,10,8151.41,7698.499408284019
2018-09-19,11,7769.01,7092.708875739647
2018-09-19,12,7646.91,7090.6698224852025
2018-09-19,13,7185.91,7085.920710059175
2018-09-19,14,7633.83,7252.647337278106
2018-09-19,15,9476.18,7387.67692307692
2018-09-19,16,9187.87,7541.949704142017
2018-09-19,17,8776.43,7774.140828402374
2018-09-19,18,8552.13,8078.690532544376
2018-09-19,19,9152.94,8405.06923076923
2018-09-19,20,9770.04,8798.86607142857
2018-09-19,21,10132.75,9168.611834319525
2018-09-19,22,10674.8,9597.597633136089
2018-09-19,23,10222.33,10103.56568047337
2018-09-20,0,10904.56,10791.51952662722
2018-09-20,1,11217.64,11427.91005917159
2018-09-20,2,12047.8,12226.150887573966
2018-09-20,3,12077.6,12501.759171597634
2018-09-20,4,11344.1,12775.347928994084
2018-09-20,5,10497.47,13018.179289940826
2018-09-20,6,11024.69,12579.880473372777
2018-09-20,7,11242.79,12214.1349112426
2018-09-20,8,11177.7,11872.267455621306
2018-09-20,9,11468.07,11394.520710059169
2018-09-20,10,11114.03,10866.456213017753
2018-09-20,11,10454.52,10207.064497041423
2018-09-20,12,9597.54,10010.664497041425
2018-09-20,13,8611.9,9840.863905325436
2018-09-20,14,9631.32,9788.330177514792
2018-09-20,15,11336.16,9583.705917159767
2018-09-20,16,11525.77,9396.58461538461
2018-09-20,17,11255.17,9309.93313609467
2018-09-20,18,11588.98,9286.614201183429
2018-09-20,19,11857.79,9357.746153846154
2018-09-20,20,11986.17,9486.480473372781
2018-09-20,21,12328.39,9585.150295857991
2018-09-20,22,11687.95,9625.352071005917
2018-09-20,23,11626.35,9736.650887573964
2018-09-21,0,10381.1,10155.639644970415
2018-09-21,1,9605.98,10570.86982248521
2018-09-21,2,9114.34,11197.62426035502
2018-09-21,3,8995.13,11139.630177514788
2018-09-21,4,8831.14,11091.179289940828
2018-09-21,5,8043.05,11059.962721893493
2018-09-21,6,7703.07,10237.646153846152
2018-09-21,7,6772.51,9488.760946745564
2018-09-21,8,5395.08,8851.812426035507
2018-09-21,9,4598.0,8169.184023668639
2018-09-21,10,5007.97,7570.02544378698
2018-09-21,11,5484.13,7160.383431952663
2018-09-21,12,5483.36,6841.991715976329
2018-09-21,13,6424.58,6704.297041420118
2018-09-21,14,7708.17,6818.195857988169
2018-09-21,15,8380.97,6578.640828402367
2018-09-21,16,8489.88,6437.391715976331
2018-09-21,17,8788.06,6398.292307692309
2018-09-21,18,8897.52,6298.952071005922
2018-09-21,19,9961.16,6444.212426035501
2018-09-21,20,11106.43,6749.1325443787
2018-09-21,21,11386.6,7103.068639053256
2018-09-21,22,11951.51,7724.88047337278
2018-09-21,23,13558.21,8508.066272189351
2018-09-22,0,13244.51,8755.278106508877
2018-09-22,1,13253.68,9193.371597633131
2018-09-22,2,12984.99,9826.362721893496
2018-09-22,3,12459.18,9642.829585798814
2018-09-22,4,12087.39,9516.74023668639
2018-09-22,5,12179.11,9435.132544378703
2018-09-22,6,12264.01,8850.00591715976
2018-09-22,7,12092.03,8365.408928571425
2018-09-22,8,11734.06,7972.741420118342
2018-09-22,9,10880.64,7522.155029585797
2018-09-22,10,10274.87,7161.494674556214
2018-09-22,11,10460.83,6865.935714285712
2018-09-22,12,9913.56,6573.0970414201165
2018-09-22,13,9948.17,6291.420710059172
2018-09-22,14,9811.7,6144.645562130177
2018-09-22,15,9720.29,5778.12071005917
2018-09-22,16,9380.62,5420.03195266272
2018-09-22,17,9267.0,5116.366863905329
2018-09-22,18,8849.58,4865.77928994083
2018-09-22,19,8415.42,4735.553846153846
2018-09-22,20,8051.66,4685.502366863904
2018-09-22,21,7182.72,4698.559171597633
2018-09-22,22,5803.27,4794.742011834316
2018-09-22,23,4911.88,4942.652662721895
2018-09-23,0,4100.69,4935.591124260357
2018-09-23,1,4224.68,5061.6408284023655
2018-09-23,2,4165.97,5355.329585798819
2018-09-23,3,3667.22,5094.702366863907
2018-09-23,4,3051.17,4897.020118343197
2018-09-23,5,2612.81,4756.630177514794
2018-09-23,6,2070.49,4357.1810650887555
2018-09-23,7,1742.88,4058.7372781065083
2018-09-23,8,1646.94,3865.1147928994083
2018-09-23,9,2002.33,3638.898224852073
2018-09-23,10,2160.98,3502.1816568047334
2018-09-23,11,2506.6,3436.9828402366875
2018-09-23,12,2821.55,3275.0887573964483
2018-09-23,13,2346.83,3098.6319526627217
2018-09-23,14,1761.31,3037.720118343196
2018-09-23,15,2086.84,2834.0396449704135
2018-09-23,16,1969.63,2653.650887573965
2018-09-23,17,1738.87,2525.6798816568044
2018-09-23,18,1341.52,2445.974556213017
2018-09-23,19,987.41,2470.492899408285
2018-09-23,20,751.54,2577.551479289942
2018-09-23,21,702.78,2766.2656804733724
2018-09-23,22,700.3,3060.739053254437
2018-09-23,23,664.5,3414.5923076923077
2018-09-24,0,836.36,3770.1745562130172
2018-09-24,1,1370.55,4280.845562130176
2018-09-24,2,1997.83,4978.493491124259
2018-09-24,3,2555.92,5012.905917159763
2018-09-24,4,2966.52,5121.360946745561
2018-09-24,5,3005.66,5300.768639053254
2018-09-24,6,3197.32,4990.646745562131
2018-09-24,7,3048.43,4776.717159763313
2018-09-24,8,2799.53,4663.33550295858
2018-09-24,9,2618.71,4419.188165680473
2018-09-24,10,2675.21,4240.003550295861
2018-09-24,11,2659.59,4111.775739644971
2018-09-24,12,2726.61,3950.9781065088773
2018-09-24,13,2287.82,3785.19349112426
2018-09-24,14,1658.27,3739.4532544378717
2018-09-24,15,1419.53,3666.2994082840223
2018-09-24,16,1772.63,3609.168047337278
2018-09-24,17,1751.84,3600.9159763313605
2018-09-24,18,1820.32,3643.614792899408
2018-09-24,19,2061.49,3789.4970414201175
2018-09-24,20,2510.56,4011.840828402368
2018-09-24,21,3007.73,4301.077514792899
2018-09-24,22,3823.03,4727.485798816568
2018-09-24,23,4608.06,5237.5822485207145
2018-09-25,0,5406.01,6227.6390532544365
2018-09-25,1,7382.75,7508.385798816569
2018-09-25,2,9233.52,8987.792307692305
2018-09-25,3,10760.21,9558.140236686386
2018-09-25,4,11292.88,10172.83905325444
2018-09-25,5,12242.97,10833.783431952665
2018-09-25,6,12220.12,10441.794674556215
2018-09-25,7,12297.26,10142.449112426033
2018-09-25,8,12517.93,9958.714792899407
2018-09-25,9,12570.92,9434.808875739645
2018-09-25,10,11992.74,8987.847928994082
2018-09-25,11,11314.8,8616.32781065089
2018-09-25,12,10617.34,7898.520710059173
2018-09-25,13,8993.45,7193.024852071005
2018-09-25,14,7417.5,6720.436094674555
2018-09-25,15,8353.35,6135.841420118342
2018-09-25,16,8778.59,5758.952662721891
2018-09-25,17,7964.76,5546.13431952663
2018-09-25,18,7079.15,5242.48934911243
2018-09-25,19,6550.34,5170.494082840235
2018-09-25,20,6122.69,5306.650887573963
2018-09-25,21,5851.7,5568.146153846154
2018-09-25,22,5323.09,6107.697633136099
2018-09-25,23,5693.79,6762.479881656804
2018-09-26,0,7060.63,7512.095857988165
2018-09-26,1,8708.23,8474.040236686382
2018-09-26,2,9707.55,9648.498816568042
2018-09-26,3,10240.02,9631.68461538461
2018-09-26,4,10772.29,9824.957396449705
2018-09-26,5,10687.67,10217.264497041419
2018-09-26,6,10518.71,9327.779881656805
2018-09-26,7,10063.71,8733.84556213018
2018-09-26,8,9296.06,8466.853846153843
2018-09-26,9,9605.9,7841.763905325446
2018-09-26,10,10975.02,7633.14733727811
2018-09-26,11,12589.95,7768.0650887574
2018-09-26,12,12217.9,7463.992899408286
2018-09-26,13,13043.58,7345.585798816565
2018-09-26,14,13164.0,7511.423668639046
2018-09-26,15,12842.28,7186.855621301772
2018-09-26,16,11350.33,6873.789349112424
2018-09-26,17,8911.93,6627.710059171599
2018-09-26,18,6344.23,6291.7248520710045
2018-09-26,19,4858.11,6066.747928994083
2018-09-26,20,4422.18,5943.543195266275
2018-09-26,21,4254.37,5880.384023668638
2018-09-26,22,4011.53,5958.407100591718
2018-09-26,23,3980.23,6053.959171597634
2018-09-27,0,2930.43,5770.626627218939
2018-09-27,1,3113.28,5715.442011834322
2018-09-27,2,3548.38,5808.129585798817
2018-09-27,3,3692.78,5422.617751479289
2018-09-27,4,3135.65,5170.671005917158
2018-09-27,5,2609.16,5033.701183431952
2018-09-27,6,2762.33,4587.594082840237
2018-09-27,7,2241.26,4283.453846153841
2018-09-27,8,2031.86,4115.54852071006
2018-09-27,9,2002.77,3887.4680473372778
2018-09-27,10,1952.07,3766.622485207102
2018-09-27,11,1938.72,3728.976331360946
2018-09-27,12,1860.76,3532.060946745565
2018-09-27,13,2092.91,3348.630177514793
2018-09-27,14,2229.27,3350.7656804733724
2018-09-27,15,2272.28,3173.5017751479295
2018-09-27,16,2487.11,3067.4230769230758
2018-09-27,17,2429.3,3084.170414201183
2018-09-27,18,2389.73,3038.184615384614
2018-09-27,19,2368.16,3130.391715976331
2018-09-27,20,2263.87,3325.121301775148
2018-09-27,21,2234.42,3537.27573964497
2018-09-27,22,2327.93,3886.3603550295825
2018-09-27,23,2566.15,4357.751479289942
2018-09-28,0,3521.13,5188.736094674557
2018-09-28,1,6035.74,6304.734319526625
2018-09-28,2,9003.28,7742.33076923077
2018-09-28,3,11158.14,8221.730177514795
2018-09-28,4,12122.59,8766.644970414198
2018-09-28,5,12296.56,9362.589349112432
2018-09-28,6,12147.13,8942.824260355028
2018-09-28,7,11696.32,8585.516568047335
2018-09-28,8,11356.83,8300.623668639055
2018-09-28,9,10830.54,7805.186390532553
2018-09-28,10,10631.58,7365.902366863909
2018-09-28,11,10345.13,6964.480473372785
2018-09-28,12,9898.38,6612.796449704141
2018-09-28,13,8188.04,6261.336686390529
2018-09-28,14,6383.2,6002.040828402364
2018-09-28,15,5301.52,5818.0224852071
2018-09-28,16,4925.65,5691.704733727808
2018-09-28,17,4456.77,5647.287573964497
2018-09-28,18,4807.78,5606.785207100592
2018-09-28,19,6079.84,5700.753846153844
2018-09-28,20,6615.68,5893.0603550295855
2018-09-28,21,6653.0,6231.800591715978
2018-09-28,22,6738.18,6821.62781065089
2018-09-28,23,7482.65,7512.156213017753
2018-09-29,0,8688.33,8439.153254437872
2018-09-29,1,10115.94,9444.166272189348
2018-09-29,2,11099.12,10555.772781065081
2018-09-29,3,10902.29,10488.744378698224
2018-09-29,4,10326.5,10424.350887573957
2018-09-29,5,9332.56,10403.017751479287
2018-09-29,6,8001.03,9508.956804733729
2018-09-29,7,6339.56,8687.779289940829
2018-09-29,8,5216.07,7958.520710059169
2018-09-29,9,4557.3,7203.645562130179
2018-09-29,10,3543.05,6548.95798816568
2018-09-29,11,2723.21,5985.319526627222
2018-09-29,12,2098.29,5726.001775147929
2018-09-29,13,1624.54,5503.473372781064
2018-09-29,14,1147.2,5447.81420118343
2018-09-29,15,1425.89,5445.644970414202
2018-09-29,16,2206.25,5494.244970414201
2018-09-29,17,3367.22,5658.4461538461555
2018-09-29,18,3595.29,5761.576331360946
2018-09-29,19,4243.46,5965.348520710057
2018-09-29,20,5276.04,6243.006508875743
2018-09-29,21,5825.58,6630.526627218935
2018-09-29,22,6405.15,7115.539644970412
2018-09-29,23,6703.12,7676.781656804733
2018-09-30,0,7269.93,8479.71775147929
2018-09-30,1,8889.39,9448.256804733728
2018-09-30,2,10907.77,10527.610059171606
2018-09-30,3,11488.93,10753.910059171596
2018-09-30,4,11464.72,11006.827218934905
2018-09-30,5,11277.5,11308.475147928993
2018-09-30,6,11325.79,10709.577514792907
2018-09-30,7,10925.48,10154.817751479295
2018-09-30,8,10385.63,9652.02721893491
2018-09-30,9,9643.23,9005.814285714283
2018-09-30,10,8891.18,8401.873964497045
2018-09-30,11,8625.24,7820.759171597632
2018-09-30,12,8238.98,7509.5
2018-09-30,13,7095.66,7171.840236686393
2018-09-30,14,7284.41,6964.364497041425
2018-09-30,15,7579.34,6824.288165680473
2018-09-30,16,5828.7,6680.142603550289
2018-09-30,17,4803.79,6583.726035502958
2018-09-30,18,5013.89,6543.686390532545
2018-09-30,19,5463.13,6636.821301775149
2018-09-30,20,6326.55,6828.367455621305
2018-09-30,21,7057.53,7200.8751479289995
2018-09-30,22,7536.69,7690.137869822487
2018-09-30,23,8066.07,8258.240236686392
2018-10-01,0,8212.47,9057.989349112431
2018-10-01,1,9693.55,9982.647337278106
2018-10-01,2,10579.39,10990.969230769233
2018-10-01,3,10987.69,11111.661538461538
2018-10-01,4,11263.29,11266.622485207103
2018-10-01,5,10971.0,11433.07337278107
2018-10-01,6,10268.16,10737.821893491124
2018-10-01,7,10062.08,10054.076923076927
2018-10-01,8,9188.75,9413.98224852071
2018-10-01,9,8296.34,8702.500591715974
2018-10-01,10,7636.02,8015.316568047343
2018-10-01,11,6441.93,7270.902958579881
2018-10-01,12,5495.48,6931.801183431955
2018-10-01,13,4530.28,6650.11952662722
2018-10-01,14,4707.97,6520.374556213021
2018-10-01,15,5330.17,6509.746745562131
2018-10-01,16,5733.08,6506.611834319528
2018-10-01,17,5917.23,6640.378698224853
2018-10-01,18,5751.68,6705.950887573968
2018-10-01,19,5805.06,6860.783431952662
2018-10-01,20,6415.77,7084.688757396452
2018-10-01,21,7065.78,7342.890532544375
2018-10-01,22,6937.33,7683.580473372779
2018-10-01,23,6990.87,8072.917159763315
2018-10-02,0,6483.91,8836.00414201183
2018-10-02,1,7566.57,9613.897633136094
2018-10-02,2,9262.61,10489.450595238102
2018-10-02,3,9990.27,10789.011834319519
2018-10-02,4,10396.51,11038.147337278107
2018-10-02,5,9989.72,11280.800591715977
2018-10-02,6,9498.92,10899.759763313612
2018-10-02,7,8620.77,10528.985207100595
2018-10-02,8,8063.73,10183.697023809518
2018-10-02,9,7624.57,9726.886390532545
2018-10-02,10,7635.28,9303.032544378702
2018-10-02,11,6760.34,8699.21893491124
2018-10-02,12,5954.6,8588.345562130175
2018-10-02,13,5382.7,8460.562130177515
2018-10-02,14,5594.46,8488.297041420115
2018-10-02,15,6998.65,8560.931360946744
2018-10-02,16,7832.18,8617.127810650893
2018-10-02,17,7705.85,8743.65443786982
2018-10-02,18,7487.08,8859.366863905325
2018-10-02,19,7496.12,9055.18047337278
2018-10-02,20,8061.25,9304.51538461538
2018-10-02,21,8779.35,9582.485207100595
2018-10-02,22,9580.98,9920.995266272184
2018-10-02,23,9885.74,10419.968047337275
2018-10-03,0,9772.67,11289.618343195263
2018-10-03,1,11424.93,12162.15384615385
2018-10-03,2,12928.96,13084.384023668636
2018-10-03,3,13611.32,13407.012426035511
2018-10-03,4,13889.89,13697.67159763313
2018-10-03,5,13985.55,13962.426627218932
2018-10-03,6,13779.29,13632.637869822483
2018-10-03,7,13496.18,13299.501183431956
2018-10-03,8,13184.74,12974.500591715981
2018-10-03,9,12994.55,12500.801183431951
2018-10-03,10,12610.92,12042.116568047335
2018-10-03,11,12386.22,11406.421301775143
2018-10-03,12,11994.06,11063.676923076931
2018-10-03,13,11459.23,10808.677514792906
2018-10-03,14,12233.91,10678.682840236681
2018-10-03,15,12932.94,10296.41597633136
2018-10-03,16,12922.44,9883.230177514792
2018-10-03,17,12605.34,9549.799999999996
2018-10-03,18,12117.52,9209.60946745562
2018-10-03,19,11587.32,8946.595266272192
2018-10-03,20,10956.37,8758.071005917158
2018-10-03,21,10576.08,8819.14023668639
2018-10-03,22,10765.18,9033.567455621309
2018-10-03,23,10956.88,9323.771597633133
2018-10-04,0,11342.62,10343.959171597635
2018-10-04,1,12974.41,11424.60650887574
2018-10-04,2,13746.94,12537.089349112424
2018-10-04,3,14096.96,12861.986982248525
2018-10-04,4,14032.01,13140.19408284024
2018-10-04,5,13747.87,13371.939053254444
2018-10-04,6,13489.76,12780.755029585805
2018-10-04,7,12831.92,12229.763905325446
2018-10-04,8,12135.56,11680.238461538462
2018-10-04,9,11213.1,10912.844378698224
2018-10-04,10,10084.97,10161.913609467449
2018-10-04,11,9155.81,9363.67810650888
2018-10-04,12,9704.63,8899.572781065086
2018-10-04,13,9099.76,8474.832544378689
2018-10-04,14,9038.24,8212.99585798817
2018-10-04,15,9164.01,7805.856213017754
2018-10-04,16,7438.79,7396.281065088756
2018-10-04,17,5340.79,7075.340236686393
2018-10-04,18,4418.63,6948.631360946747
2018-10-04,19,4265.55,6992.4065088757425
2018-10-04,20,4737.81,7166.092899408283
2018-10-04,21,5691.01,7594.627810650891
2018-10-04,22,7234.94,8213.615976331357
2018-10-04,23,8071.39,8825.563313609468
2018-10-05,0,8040.04,9854.255621301767
2018-10-05,1,8269.16,10989.219526627217
2018-10-05,2,9525.47,12288.31301775148
2018-10-05,3,10936.17,12606.974556213014
2018-10-05,4,11597.81,12937.174556213015
2018-10-05,5,12649.15,13248.511834319524
2018-10-05,6,13278.84,12857.43372781065
2018-10-05,7,13494.28,12503.715384615381
2018-10-05,8,13126.72,12171.900591715974
2018-10-05,9,12399.89,11663.863313609465
2018-10-05,10,11794.88,11174.219526627227
2018-10-05,11,11302.8,10638.723668639052
2018-10-05,12,10950.51,10349.08224852071
2018-10-05,13,10618.26,10075.60946745562
2018-10-05,14,11085.24,9970.646745562126
2018-10-05,15,12389.77,9722.054437869827
2018-10-05,16,12294.07,9457.381656804733
2018-10-05,17,11702.08,9260.301183431942
2018-10-05,18,11446.36,9202.1325443787
2018-10-05,19,11702.17,9283.157396449711
2018-10-05,20,12322.73,9466.140828402375
2018-10-05,21,12979.29,9791.50473372781
2018-10-05,22,13829.73,10270.03195266272
2018-10-05,23,13831.97,10794.292307692313
2018-10-06,0,13193.06,11727.865680473371
2018-10-06,1,13713.41,12701.816568047338
2018-10-06,2,13907.02,13727.510650887582
2018-10-06,3,12614.09,13938.478698224855
2018-10-06,4,11466.93,14165.365088757395
2018-10-06,5,9473.71,14369.925443786982
2018-10-06,6,7135.7,13395.69171597633
2018-10-06,7,6285.89,12581.08284023669
2018-10-06,8,6716.03,11997.184615384607
2018-10-06,9,7341.75,11042.930769230772
2018-10-06,10,7533.7,10402.223668639052
2018-10-06,11,7545.5,10067.470414201183
2018-10-06,12,8075.61,9550.421893491122
2018-10-06,13,7446.54,9209.189349112421
2018-10-06,14,6630.3,9188.011834319526
2018-10-06,15,7399.38,8711.669822485208
2018-10-06,16,7338.53,8316.868047337277
2018-10-06,17,6971.32,8110.3017751479265
2018-10-06,18,6649.72,7733.727218934912
2018-10-06,19,6872.39,7562.741420118345
2018-10-06,20,7027.27,7591.3532544378695
2018-10-06,21,7221.79,7636.278106508878
2018-10-06,22,7816.16,7892.3775147929
2018-10-06,23,7017.95,8346.181656804742
2018-10-07,0,6292.09,8887.972189349117
2018-10-07,1,6147.21,9582.979881656802
2018-10-07,2,6415.47,10395.98816568047
2018-10-07,3,6428.49,10737.282840236683
2018-10-07,4,5846.49,11154.138461538463
2018-10-07,5,5658.76,11644.632544378701
2018-10-07,6,6030.39,11510.41775147929
2018-10-07,7,6509.51,11466.839644970414
2018-10-07,8,7134.81,11500.576331360944
2018-10-07,9,7643.39,11318.779881656808
2018-10-07,10,8144.11,11201.087573964496
2018-10-07,11,8601.72,11155.040828402367
2018-10-07,12,8687.37,11207.024852071005
2018-10-07,13,8504.12,11332.919526627216
2018-10-07,14,9542.45,11638.38343195267
2018-10-07,15,11504.63,11707.442603550295
2018-10-07,16,13165.32,11794.881065088759
