date,hr_beg,NSPIN_Quantity,REGDN_Quantity,REGUP_Quantity,RRS_Quantity
2018-04-01,10,1529,308,456,3150
2018-04-01,11,1977,290,575,3006
2018-04-01,12,1977,229,287,3006
2018-04-01,13,1977,202,359,3006
2018-04-01,14,1977,209,321,3006
2018-04-01,15,1469,212,373,2917
2018-04-01,16,1469,173,332,2917
2018-04-01,17,1469,164,347,2917
2018-04-01,18,1469,207,336,2917
2018-04-01,19,1468,222,282,2866
2018-04-01,20,1468,208,290,2866
2018-04-01,21,1468,267,318,2866
2018-04-01,22,1468,300,215,2866
2018-04-01,23,1410,352,229,2917
2018-04-02,0,1410,384,361,2917
2018-04-02,1,1410,387,402,2917
2018-04-02,2,1410,499,219,2917
2018-04-02,3,1131,534,236,3150
2018-04-02,4,1131,509,333,3150
2018-04-02,5,1131,442,271,3150
2018-04-02,6,1131,292,219,3150
2018-04-02,7,1529,267,230,3150
2018-04-02,8,1529,232,263,3150
2018-04-02,9,1529,209,335,3150
2018-04-02,10,1529,308,456,3150
2018-04-02,11,1977,290,575,3006
2018-04-02,12,1977,229,287,3006
2018-04-02,13,1977,202,359,3006
2018-04-02,14,1977,209,321,3006
2018-04-02,15,1469,212,373,2917
2018-04-02,16,1469,173,332,2917
2018-04-02,17,1469,164,347,2917
2018-04-02,18,1469,207,336,2917
2018-04-02,19,1468,222,282,2866
2018-04-02,20,1468,208,290,2866
2018-04-02,21,1468,267,318,2866
2018-04-02,22,1468,300,215,2866
2018-04-02,23,1410,352,229,2917
2018-04-03,0,1410,384,361,2917
2018-04-03,1,1410,387,402,2917
2018-04-03,2,1410,499,219,2917
2018-04-03,3,1131,534,236,3150
2018-04-03,4,1131,509,333,3150
2018-04-03,5,1131,442,271,3150
2018-04-03,6,1131,292,219,3150
2018-04-03,7,1529,267,230,3150
2018-04-03,8,1529,232,263,3150
2018-04-03,9,1529,209,335,3150
2018-04-03,10,1529,308,456,3150
2018-04-03,11,1977,290,575,3006
2018-04-03,12,1977,229,287,3006
2018-04-03,13,1977,202,359,3006
2018-04-03,14,1977,209,321,3006
2018-04-03,15,1469,212,373,2917
2018-04-03,16,1469,173,332,2917
2018-04-03,17,1469,164,347,2917
2018-04-03,18,1469,207,336,2917
2018-04-03,19,1468,222,282,2866
2018-04-03,20,1468,208,290,2866
2018-04-03,21,1468,267,318,2866
2018-04-03,22,1468,300,215,2866
2018-04-03,23,1410,352,229,2917
2018-04-04,0,1410,384,361,2917
2018-04-04,1,1410,387,402,2917
2018-04-04,2,1410,499,219,2917
2018-04-04,3,1131,534,236,3150
2018-04-04,4,1131,509,333,3150
2018-04-04,5,1131,442,271,3150
2018-04-04,6,1131,292,219,3150
2018-04-04,7,1529,267,230,3150
2018-04-04,8,1529,232,263,3150
2018-04-04,9,1529,209,335,3150
2018-04-04,10,1529,308,456,3150
2018-04-04,11,1977,290,575,3006
2018-04-04,12,1977,229,287,3006
2018-04-04,13,1977,202,359,3006
2018-04-04,14,1977,209,321,3006
2018-04-04,15,1469,212,373,2917
2018-04-04,16,1469,173,332,2917
2018-04-04,17,1469,164,347,2917
2018-04-04,18,1469,207,336,2917
2018-04-04,19,1468,222,282,2866
2018-04-04,20,1468,208,290,2866
2018-04-04,21,1468,267,318,2866
2018-04-04,22,1468,300,215,2866
2018-04-04,23,1410,352,229,2917
2018-04-05,0,1410,384,361,2917
2018-04-05,1,1410,387,402,2917
2018-04-05,2,1410,499,219,2917
2018-04-05,3,1131,534,236,3150
2018-04-05,4,1131,509,333,3150
2018-04-05,5,1131,442,271,3150
2018-04-05,6,1131,292,219,3150
2018-04-05,7,1529,267,230,3150
2018-04-05,8,1529,232,263,3150
2018-04-05,9,1529,209,335,3150
2018-04-05,10,1529,308,456,3150
2018-04-05,11,1977,290,575,3006
2018-04-05,12,1977,229,287,3006
2018-04-05,13,1977,202,359,3006
2018-04-05,14,1977,209,321,3006
2018-04-05,15,1469,212,373,2917
2018-04-05,16,1469,173,332,2917
2018-04-05,17,1469,164,347,2917
2018-04-05,18,1469,207,336,2917
2018-04-05,19,1468,222,282,2866
2018-04-05,20,1468,208,290,2866
2018-04-05,21,1468,267,318,2866
2018-04-05,22,1468,300,215,2866
2018-04-05,23,1410,352,229,2917
2018-04-06,0,1410,384,361,2917
2018-04-06,1,1410,387,402,2917
2018-04-06,2,1410,499,219,2917
2018-04-06,3,1131,534,236,3150
2018-04-06,4,1131,509,333,3150
2016-05-06,5,833,403,361,3000
2016-05-06,6,833,337,261,3000
2016-05-06,7,1673,254,250,3000
2016-05-06,8,1673,221,253,3000
2016-05-06,9,1673,207,267,3000
2016-05-06,10,1673,487,433,3000
2016-05-06,11,1990,334,596,2808
2016-05-06,12,1990,225,342,2808
2016-05-06,13,1990,286,380,2808
2016-05-06,14,1990,255,327,2808
2016-05-06,15,1978,273,365,2696
2016-05-06,16,1978,255,336,2696
2016-05-06,17,1978,212,292,2696
2016-05-06,18,1978,206,298,2696
2016-05-06,19,1446,234,295,2702
2016-05-06,20,1446,283,272,2702
2016-05-06,21,1446,270,273,2702
2016-05-06,22,1446,285,275,2702
2016-05-06,23,1404,344,291,2696
2016-05-07,0,1404,350,355,2696
2016-05-07,1,1404,322,355,2696
2016-05-07,2,1404,465,325,2696
2016-05-07,3,833,536,479,3000
2016-05-07,4,833,515,446,3000
2016-05-07,5,833,403,361,3000
2016-05-07,6,833,337,261,3000
2016-05-07,7,1673,254,250,3000
2016-05-07,8,1673,221,253,3000
2016-05-07,9,1673,207,267,3000
2016-05-07,10,1673,487,433,3000
2016-05-07,11,1990,334,596,2808
2016-05-07,12,1990,225,342,2808
2016-05-07,13,1990,286,380,2808
2016-05-07,14,1990,255,327,2808
2016-05-07,15,1978,273,365,2696
2016-05-07,16,1978,255,336,2696
2016-05-07,17,1978,212,292,2696
2016-05-07,18,1978,206,298,2696
2016-05-07,19,1446,234,295,2702
2016-05-07,20,1446,283,272,2702
2016-05-07,21,1446,270,273,2702
2016-05-07,22,1446,285,275,2702
2016-05-07,23,1404,344,291,2696
2016-05-08,0,1404,350,355,2696
2016-05-08,1,1404,322,355,2696
2016-05-08,2,1404,465,325,2696
2016-05-08,3,833,536,479,3000
2016-05-08,4,833,515,446,3000
2016-10-18,5,973,343,375,2808
2016-10-18,6,973,272,210,2808
2016-10-18,7,1660,248,212,2808
2016-10-18,8,1660,228,196,2808
2016-10-18,9,1660,231,251,2808
2016-10-18,10,1660,396,413,2808
2016-10-18,11,1924,262,586,2696
2016-10-18,12,1924,268,342,2696
2016-10-18,13,1924,203,358,2696
2016-10-18,14,1924,304,382,2696
2016-10-18,15,1865,272,334,2702
2016-10-18,16,1865,289,372,2702
2016-10-18,17,1865,255,369,2702
2016-10-18,18,1865,245,327,2702
2016-10-18,19,1375,254,289,2702
2016-10-18,20,1375,240,236,2702
2016-10-18,21,1375,360,292,2702
2016-10-18,22,1375,320,281,2702
2016-10-18,23,1375,385,316,2696
2016-10-19,0,1375,332,295,2696
2016-10-19,1,1375,418,200,2696
2016-10-19,2,1375,451,283,2696
2016-10-19,3,973,493,355,2808
2016-10-19,4,973,427,387,2808
2016-10-19,5,973,343,375,2808
2016-10-19,6,973,272,210,2808
2016-10-19,7,1660,248,212,2808
2016-10-19,8,1660,228,196,2808
2016-10-19,9,1660,231,251,2808
2016-10-19,10,1660,396,413,2808
