date,hr_beg,90th Pctl Bid_REGUP,80th Pctl Bid_REGUP,70th Pctl Bid_REGUP,60th Pctl Bid_REGUP,50th Pctl Bid_REGUP,30th Pctl Bid_REGUP
2019-02-11,17,74.0,16.85,6.0,5.0,3.0,2.0
2019-02-11,18,76.0,16.0,6.0,4.38,3.0,2.0
2019-02-11,19,128.5,18.5,6.0,4.59,4.0,2.0
2019-02-11,20,132.0,22.0,6.0,4.25,3.0,2.0
2019-02-11,21,132.0,22.0,5.92,4.25,3.3,2.0
2019-02-11,22,132.0,22.0,6.0,5.0,3.42,2.0
2019-02-11,23,134.83,40.0,11.44,8.0,4.25,2.11
2019-02-12,0,130.69,38.35,12.43,7.65,4.25,2.11
2019-02-12,1,78.5,32.08,8.11,4.25,3.11,2.0
2019-02-12,2,78.81,28.81,12.2,5.0,3.0,1.0
2019-02-12,3,78.47,35.0,8.5,5.0,4.0,1.92
2019-02-12,4,73.7,12.0,5.0,4.0,2.5,1.0
2019-02-12,5,72.0,12.0,5.0,4.22,2.5,1.0
2019-02-12,6,62.0,10.0,8.0,4.25,2.5,1.0
2019-02-12,7,62.0,10.0,8.0,4.25,2.5,1.0
2019-02-12,8,62.0,10.0,8.0,4.63,2.5,1.0
2019-02-12,9,62.0,10.0,8.0,4.87,2.5,1.0
2019-02-12,10,62.0,10.0,8.0,4.9,2.5,1.0
2019-02-12,11,62.0,10.0,7.0,5.0,2.5,1.0
2019-02-12,12,67.0,28.59,10.92,8.0,3.0,2.0
2019-02-12,13,72.0,30.26,9.1,8.0,3.11,1.5
2019-02-12,14,72.0,25.0,6.63,5.0,3.0,1.06
2019-02-12,15,72.0,25.0,7.14,4.25,3.0,1.0
2019-02-12,16,74.0,15.0,6.0,4.75,3.11,1.0
2019-02-12,17,74.0,15.0,6.0,4.88,3.0,2.0
2019-02-12,18,76.0,15.0,6.05,4.25,3.0,1.0
2019-02-12,19,128.5,15.0,6.0,4.65,3.0,1.0
2019-02-12,20,132.0,20.0,6.0,4.25,3.0,1.0
2019-02-12,21,132.0,20.0,6.0,4.0,3.0,1.0
2019-02-12,22,132.0,20.0,6.0,4.0,3.0,1.0
2019-02-12,23,134.83,35.0,8.0,7.17,3.0,1.0
2019-02-13,0,130.69,50.05,16.36,8.0,4.25,2.01
2019-02-13,1,78.5,39.29,9.29,5.0,3.0,1.2
2019-02-13,2,81.79,31.79,9.6,5.0,3.0,1.0
2019-02-13,3,80.47,35.0,16.0,5.0,3.32,2.01
2019-02-13,4,72.0,14.99,7.63,5.0,3.34,1.0
2019-02-13,5,72.0,13.02,6.7,4.9,3.27,1.0
2019-02-13,6,62.0,10.0,8.0,5.0,2.61,1.0
2019-02-13,7,62.0,10.0,8.0,5.0,2.5,1.0
2019-02-13,8,62.0,10.0,8.0,5.0,2.5,1.0
2019-02-13,9,62.0,10.0,8.0,5.0,2.5,1.0
2019-02-13,10,62.0,10.07,8.0,5.0,3.0,1.0
2019-02-13,11,64.84,10.0,7.04,5.0,2.5,1.0
2019-02-13,12,67.0,34.53,15.46,8.0,3.11,2.0
2019-02-13,13,72.0,34.39,11.4,8.0,4.25,2.0
2019-02-13,14,72.0,28.75,6.0,4.42,3.0,1.0
2019-02-13,15,72.0,25.0,6.0,3.2,2.5,1.0
2019-02-13,16,74.0,15.0,6.0,4.05,2.5,1.0
2019-02-13,17,74.0,15.0,5.83,4.0,2.5,1.0
2019-02-13,18,76.0,15.0,6.0,4.25,2.5,1.0
2019-02-13,19,128.5,18.5,6.0,4.25,2.5,1.0
2019-02-13,20,132.0,15.0,5.12,4.25,2.5,1.0
2019-02-13,21,132.0,15.0,5.0,4.25,2.5,1.0
2019-02-13,22,132.0,15.0,5.0,4.0,2.5,1.0
2019-02-13,23,130.0,30.0,8.0,5.0,2.5,1.0
2019-02-14,0,130.69,34.06,8.9,7.76,3.0,2.0
2019-02-14,1,78.5,28.85,6.85,4.0,2.5,1.0
2019-02-14,2,76.0,26.0,7.61,4.0,2.5,1.0
2019-02-14,3,76.0,35.0,6.65,5.0,2.5,1.0
2019-02-14,4,72.0,12.0,6.0,4.57,2.61,1.0
2019-02-14,5,72.0,12.0,6.45,5.0,2.61,1.0
2019-02-14,6,62.0,15.0,8.0,5.0,2.5,1.0
2019-02-14,7,62.0,15.0,8.0,5.0,2.5,1.0
2019-02-14,8,62.0,15.0,8.0,5.0,2.5,1.0
2019-02-14,9,62.0,15.0,8.0,5.0,2.5,1.0
2019-02-14,10,62.0,15.0,8.0,5.0,2.5,1.0
2019-02-14,11,62.0,10.0,5.0,5.0,2.5,1.0
2019-02-14,12,67.0,22.87,8.21,8.0,3.0,1.0
2019-02-14,13,72.0,25.19,8.0,7.0,2.91,1.52
2019-02-14,14,72.0,24.1,6.0,4.25,2.61,1.0
2019-02-14,15,72.0,22.87,6.67,4.0,2.83,1.49
2019-02-14,16,74.0,20.0,7.0,4.25,2.61,1.0
2019-02-14,17,74.0,20.0,6.0,4.25,2.61,1.0
2019-02-14,18,76.0,20.0,6.0,4.0,2.61,1.0
2019-02-14,19,128.5,20.0,6.0,4.0,2.61,1.0
2019-02-14,20,132.0,22.0,6.0,4.0,2.61,1.0
2019-02-14,21,132.0,22.0,6.0,4.0,2.61,1.0
2019-02-14,22,132.0,22.0,6.0,4.25,2.61,1.0
2019-02-14,23,134.83,36.85,8.11,8.0,2.88,1.0
2019-02-15,0,130.69,40.55,8.78,8.0,4.25,2.11
2019-02-15,1,78.5,32.39,8.11,5.0,3.0,1.0
2019-02-15,2,78.68,52.07,8.5,5.0,2.61,1.0
2019-02-15,3,76.61,26.61,6.09,4.6,2.61,1.0
2019-02-15,4,72.0,10.0,5.0,4.0,2.5,1.0
2019-02-15,5,72.0,17.0,5.26,4.25,2.5,1.0
2019-02-15,6,62.0,15.0,9.77,5.61,4.08,1.0
2019-02-15,7,62.0,15.0,9.17,5.61,4.25,1.0
2019-02-15,8,62.0,15.0,8.04,5.85,4.41,1.0
2019-02-15,9,62.0,15.0,8.91,6.16,4.25,1.0
2019-02-15,10,62.0,15.0,8.5,5.61,4.25,1.0
2019-02-15,11,62.0,16.76,8.0,5.0,4.06,1.0
2019-02-15,12,67.0,20.84,8.11,7.0,4.25,1.0
2019-02-15,13,72.0,24.55,8.0,7.0,3.93,1.0
2019-02-15,14,72.0,24.82,6.0,5.0,3.08,1.0
2019-02-15,15,72.0,24.78,6.58,4.15,3.2,1.0
2019-02-15,16,74.0,17.13,6.27,5.0,3.42,1.0
2019-02-15,17,74.0,16.58,6.0,5.0,3.0,1.0
2019-02-15,18,76.0,18.57,6.0,4.68,3.0,1.0
2019-02-15,19,128.5,20.0,5.83,4.45,2.5,1.0
2019-02-15,20,132.0,22.0,6.0,4.89,2.67,1.0
2019-02-15,21,132.0,22.0,6.0,5.0,3.0,1.0
2019-02-15,22,132.0,36.67,7.08,5.0,3.82,1.0
2019-02-15,23,134.83,41.71,10.61,8.0,4.55,2.01
2019-02-16,0,130.69,44.93,15.38,8.76,7.0,2.0
2019-02-16,1,78.5,35.96,8.5,5.11,4.0,1.0
2019-02-16,2,81.24,45.0,8.11,5.61,3.15,1.0
2019-02-16,3,79.64,35.0,8.3,5.61,4.0,1.0
2019-02-16,4,72.0,14.4,6.48,5.0,4.0,1.0
2019-02-16,5,72.0,12.31,6.0,5.0,3.3,1.0
2019-02-16,6,62.0,9.11,5.61,5.0,2.5,1.0
2019-02-16,7,62.0,8.21,5.0,4.22,2.5,1.0
2019-02-16,8,62.0,8.21,5.61,4.86,2.5,1.0
2019-02-16,9,62.0,9.11,5.61,5.0,2.5,1.0
2019-02-16,10,62.0,10.0,5.61,4.4,2.5,1.0
2019-02-16,11,62.0,9.11,5.66,5.0,2.5,1.0
2019-02-16,12,67.0,19.23,8.0,5.61,2.82,1.0
2019-02-16,13,72.0,23.23,8.0,5.61,3.11,1.0
2019-02-16,14,72.0,22.33,7.72,5.61,4.0,2.0
2019-02-16,15,72.0,22.16,8.5,5.61,3.2,2.0
2019-02-16,16,74.0,24.0,8.11,5.43,4.0,2.0
2019-02-16,17,74.0,24.44,7.2,5.55,4.0,2.0
2019-02-16,18,76.0,17.41,6.64,5.0,3.0,2.0
2019-02-16,19,128.5,20.53,5.89,5.0,3.0,1.0
2019-02-16,20,132.0,22.0,6.0,4.6,3.0,1.0
2019-02-16,21,132.0,22.0,6.0,4.25,2.55,1.0
2019-02-16,22,132.0,22.0,5.61,4.25,3.0,1.0
2019-02-16,23,134.83,46.95,8.21,8.0,4.25,2.0
2019-02-17,0,130.69,50.82,10.18,8.0,4.39,2.0
2019-02-17,1,78.5,39.53,6.85,5.0,3.0,1.97
2019-02-17,2,81.53,45.0,8.21,4.01,3.0,1.0
2019-02-17,3,80.97,35.0,8.21,5.0,3.93,1.0
2019-02-17,4,72.0,12.0,6.0,4.25,2.5,1.0
2019-02-17,5,72.0,12.83,6.0,4.28,2.5,1.0
2019-02-17,6,62.0,10.0,6.0,4.25,2.6,1.0
2019-02-17,7,62.0,10.0,6.0,4.25,2.5,1.0
2019-02-17,8,62.0,10.0,6.0,4.71,2.5,1.0
2019-02-17,9,62.0,10.0,6.0,5.0,2.5,1.0
2019-02-17,10,62.0,10.0,6.0,4.25,2.6,1.0
2019-02-17,11,62.0,8.61,5.21,4.25,2.5,1.0
2019-02-17,12,67.0,17.18,8.0,5.0,2.61,1.0
2019-02-17,13,72.0,20.0,8.0,6.37,3.11,1.0
2019-02-17,14,72.0,25.0,7.21,5.0,3.11,1.25
2019-02-17,15,72.0,25.0,8.23,4.45,3.11,1.78
2019-02-17,16,74.0,25.0,7.48,5.0,3.11,1.07
2019-02-17,17,74.0,25.0,6.5,5.0,3.11,1.22
2019-02-17,18,75.0,16.0,6.92,4.25,3.02,1.52
2019-02-17,19,75.0,18.5,6.0,4.76,3.0,1.06
2019-02-17,20,75.0,20.0,6.0,4.26,2.61,1.0
2019-02-17,21,75.0,20.0,6.29,4.22,2.61,1.0
2019-02-17,22,75.0,20.0,6.87,4.0,2.61,1.0
2019-02-17,23,75.0,35.0,8.67,8.0,2.61,1.34
2019-02-18,0,75.0,45.0,17.6,8.11,4.25,2.0
2019-02-18,1,75.0,36.49,10.0,5.0,3.2,2.0
2019-02-18,2,80.74,30.74,8.57,5.38,3.11,1.0
2019-02-18,3,79.85,29.85,6.26,4.0,2.61,1.0
2019-02-18,4,72.0,12.0,5.0,4.0,2.5,1.0
2019-02-18,5,72.0,12.0,6.0,4.0,2.5,1.0
2019-02-18,6,62.0,10.0,6.0,5.0,2.5,1.0
2019-02-18,7,62.0,10.0,6.0,4.25,2.5,1.0
2019-02-18,8,62.0,10.0,6.0,5.0,2.5,1.0
2019-02-18,9,62.0,10.0,6.34,5.0,2.5,1.0
2019-02-18,10,62.0,10.31,6.0,5.0,2.5,1.0
2019-02-18,11,62.0,10.2,7.0,4.36,2.5,1.0
2019-02-18,12,67.0,33.38,11.18,8.0,3.0,1.99
2019-02-18,13,72.0,34.16,9.7,8.0,3.23,2.0
2019-02-18,14,72.0,30.44,7.21,5.0,3.0,1.37
2019-02-18,15,72.0,29.51,6.31,4.25,3.0,1.15
2019-02-18,16,74.0,29.27,6.45,4.87,4.0,2.0
2019-02-18,17,74.0,20.0,6.04,4.38,3.0,1.0
2019-02-18,18,76.0,16.0,6.35,4.25,3.0,1.15
2019-02-18,19,128.5,15.0,5.9,4.25,2.61,1.0
2019-02-18,20,132.0,22.0,6.0,4.25,2.61,1.0
2019-02-18,21,132.0,22.0,6.0,4.01,2.61,1.0
2019-02-18,22,132.0,22.0,6.0,4.0,2.61,1.0
2019-02-18,23,134.83,38.53,8.4,8.0,2.61,1.15
2019-02-19,0,130.69,41.89,14.26,8.0,3.0,2.0
2019-02-19,1,78.5,34.88,8.5,5.0,3.0,1.0
2019-02-19,2,80.3,40.0,10.0,4.24,3.0,1.0
2019-02-19,3,79.22,35.0,8.21,5.0,2.87,1.0
2019-02-19,4,72.0,12.0,5.0,4.0,2.5,1.0
2019-02-19,5,72.0,12.0,6.0,4.25,2.61,1.0
2019-02-19,6,62.0,10.0,5.0,3.65,2.5,1.0
2019-02-19,7,62.0,10.0,5.0,3.41,2.5,1.0
2019-02-19,8,62.0,10.0,5.17,4.76,2.5,1.0
2019-02-19,9,62.0,10.0,5.5,5.0,2.5,1.0
2019-02-19,10,62.0,10.31,5.0,4.02,2.5,1.0
2019-02-19,11,62.0,10.0,5.0,4.25,2.5,1.0
2019-02-19,12,67.0,33.92,17.67,8.0,2.61,1.8
2019-02-19,13,72.0,33.22,12.97,7.21,3.0,2.0
2019-02-19,14,72.0,30.22,8.57,4.8,2.61,2.0
2019-02-19,15,72.0,29.97,8.61,3.91,2.61,1.74
2019-02-19,16,74.0,29.54,7.8,4.25,2.61,2.0
2019-02-19,17,74.0,28.35,7.2,4.87,2.61,1.09
2019-02-19,18,76.0,20.0,6.3,4.25,2.61,1.27
2019-02-19,19,128.5,21.24,5.6,4.07,2.81,1.0
2019-02-19,20,132.0,22.0,5.0,3.95,2.5,1.0
2019-02-19,21,132.0,22.0,5.0,3.55,2.5,1.0
2019-02-19,22,132.0,23.0,5.0,4.0,2.61,1.0
2019-02-19,23,134.83,40.21,10.16,8.0,2.61,2.0
2019-02-20,0,130.69,45.65,22.11,8.0,3.0,2.0
2019-02-20,1,78.5,36.74,10.65,4.96,3.0,2.0
2019-02-20,2,82.43,50.98,10.78,4.25,2.61,1.0
2019-02-20,3,81.39,35.0,8.78,4.83,2.91,1.0
2019-02-20,4,72.0,12.0,5.0,3.28,2.5,1.0
2019-02-20,5,72.0,12.0,5.0,3.79,2.5,1.0
2019-02-20,6,62.0,10.0,5.0,4.0,2.5,1.0
2019-02-20,7,62.0,10.0,5.0,4.0,2.5,1.0
2019-02-20,8,62.0,10.0,5.0,4.0,2.5,1.0
2019-02-20,9,62.0,10.0,5.0,4.0,2.5,1.0
2019-02-20,10,62.0,10.0,5.0,4.0,2.5,1.0
2019-02-20,11,62.0,8.61,6.72,5.0,2.61,1.0
2019-02-20,12,68.0,38.46,18.19,8.0,7.0,2.01
2019-02-20,13,72.0,37.38,15.29,10.46,7.0,2.11
2019-02-20,14,72.0,33.14,8.11,5.0,3.92,2.0
2019-02-20,15,72.0,24.54,6.68,4.0,3.0,1.59
2019-02-20,16,74.0,32.28,5.8,4.0,3.0,1.0
2019-02-20,17,74.0,30.47,5.0,4.2,3.0,1.0
2019-02-20,18,76.0,16.0,5.0,4.0,3.0,1.21
2019-02-20,19,128.5,15.0,5.0,4.0,3.0,1.0
2019-02-20,20,132.0,20.0,5.0,4.0,3.0,1.0
2019-02-20,21,132.0,20.0,5.0,4.0,2.76,1.0
2019-02-20,22,132.0,20.0,5.13,4.0,3.0,1.0
2019-02-20,23,134.83,30.33,8.0,7.21,3.0,2.01
2019-02-21,0,75.0,40.0,13.73,8.0,5.0,2.01
2019-02-21,1,75.0,37.68,8.95,5.0,3.49,2.01
2019-02-21,2,83.5,33.5,9.26,5.0,3.0,1.31
2019-02-21,3,82.12,35.0,8.61,5.0,3.84,1.16
2019-02-21,4,72.0,12.0,8.0,5.0,4.0,1.0
2019-02-21,5,72.0,12.0,8.0,5.0,3.5,1.0
2019-02-21,6,62.0,10.61,6.0,4.61,2.5,1.0
2019-02-21,7,62.0,10.18,6.0,5.0,2.5,1.0
2019-02-21,8,62.0,10.0,6.0,4.8,2.5,1.0
2019-02-21,9,62.0,10.22,6.0,5.0,2.5,1.0
2019-02-21,10,62.0,10.61,6.0,4.61,2.76,1.0
2019-02-21,11,62.0,10.0,5.53,5.0,2.82,1.0
2019-02-21,12,67.0,33.36,10.97,8.0,5.49,2.0
2019-02-21,13,72.0,31.98,8.3,7.0,4.21,2.0
2019-02-21,14,72.0,27.94,6.0,4.61,4.0,1.0
2019-02-21,15,72.0,26.68,6.0,4.11,3.2,1.0
2019-02-21,16,74.0,35.0,6.0,4.25,3.56,1.0
2019-02-21,17,74.0,20.0,5.0,4.11,2.5,1.0
2019-02-21,18,76.0,20.0,5.0,4.11,2.5,1.0
2019-02-21,19,128.5,20.0,5.0,4.11,2.5,1.0
2019-02-21,20,132.0,22.0,5.0,4.11,2.5,1.0
2019-02-21,21,132.0,22.0,5.0,4.11,2.5,1.0
2019-02-21,22,132.0,22.0,5.04,4.11,2.5,1.0
2019-02-21,23,134.83,36.57,8.0,5.42,4.11,1.0
2019-02-22,0,130.69,40.41,9.8,8.0,4.68,2.0
2019-02-22,1,78.5,32.71,5.92,4.25,3.25,1.0
2019-02-22,2,78.52,48.5,8.11,4.25,3.41,1.0
2019-02-22,3,77.49,27.49,6.0,4.61,4.0,1.0
2019-02-22,4,72.0,10.0,5.0,4.21,2.6,1.0
2019-02-22,5,72.0,17.0,6.0,4.25,3.53,1.0
2019-02-22,6,62.0,10.0,6.0,4.72,2.9,1.0
2019-02-22,7,62.0,10.0,6.0,4.25,2.61,1.0
2019-02-22,8,62.0,10.0,6.0,4.25,2.61,1.0
2019-02-22,9,62.0,10.0,6.0,4.75,2.61,1.0
2019-02-22,10,62.0,10.0,6.0,5.0,2.61,1.0
2019-02-22,11,62.0,8.21,6.06,5.0,2.5,1.0
2019-02-22,12,67.0,33.42,13.9,8.0,5.0,1.72
2019-02-22,13,72.0,32.04,10.27,8.0,4.4,2.0
2019-02-22,14,72.0,28.64,7.82,5.0,4.0,1.66
2019-02-22,15,72.0,28.07,7.75,4.67,3.2,1.85
2019-02-22,16,74.0,28.62,6.45,5.0,4.0,1.0
2019-02-22,17,74.0,20.0,6.0,5.0,3.89,1.0
2019-02-22,18,76.0,17.88,6.4,5.0,3.38,1.22
2019-02-22,19,128.5,15.0,6.0,4.66,3.0,1.0
2019-02-22,20,132.0,22.0,5.0,4.25,3.0,1.0
2019-02-22,21,132.0,22.0,5.08,4.21,3.0,1.0
2019-02-22,22,132.0,22.0,5.27,4.0,2.61,1.0
2019-02-22,23,134.83,34.9,8.0,6.69,3.11,1.0
2019-02-23,0,130.69,37.43,11.08,8.0,4.61,2.0
2019-02-23,1,78.5,29.91,7.8,4.25,3.17,1.0
2019-02-23,2,76.0,40.0,9.69,4.25,3.0,1.0
2019-02-23,3,76.0,35.0,8.61,5.0,4.0,1.0
2019-02-23,4,72.0,12.0,6.0,4.21,2.5,1.0
2019-02-23,5,72.0,12.0,5.0,4.0,2.5,1.0
2019-02-23,6,62.0,15.0,8.0,5.0,2.5,1.0
2019-02-23,7,62.0,15.0,8.0,5.0,2.5,1.0
2019-02-23,8,62.0,15.0,8.0,4.61,2.5,1.29
2019-02-23,9,62.0,15.0,8.0,4.61,2.81,1.58
2019-02-23,10,62.0,15.0,8.0,5.0,2.5,1.0
2019-02-23,11,62.0,15.0,8.0,4.61,2.5,1.0
2019-02-23,12,67.0,17.0,8.0,4.61,2.5,1.0
2019-02-23,13,72.0,22.0,8.0,5.0,2.5,1.0
2019-02-23,14,72.0,22.2,6.0,4.25,2.5,1.0
2019-02-23,15,72.0,22.79,6.0,4.0,2.5,1.0
2019-02-23,16,74.0,15.0,6.0,4.0,3.0,1.0
2019-02-23,17,74.0,15.0,6.0,4.0,2.6,1.2
2019-02-23,18,76.0,16.0,5.0,4.0,2.5,1.0
2019-02-23,19,128.5,18.5,5.0,4.0,2.5,1.0
2019-02-23,20,132.0,22.0,5.0,4.0,2.5,1.0
2019-02-23,21,132.0,22.07,5.0,4.03,2.5,1.0
2019-02-23,22,132.0,22.0,5.27,4.57,2.5,1.0
2019-02-23,23,132.8,30.0,9.32,8.0,3.5,1.0
2019-02-24,0,130.69,30.0,9.11,7.36,4.25,1.0
2019-02-24,1,78.5,30.0,8.0,4.61,3.11,1.0
2019-02-24,2,78.85,28.85,9.11,4.61,3.0,1.0
2019-02-24,3,77.51,27.51,10.0,5.0,4.0,1.0
2019-02-24,4,72.0,12.3,6.0,4.61,2.5,1.0
2019-02-24,5,72.0,12.0,6.0,4.73,2.5,1.0
2019-02-24,6,62.0,11.89,7.0,5.0,2.61,1.0
2019-02-24,7,62.0,15.0,7.0,5.0,2.61,1.0
2019-02-24,8,62.0,15.0,6.0,5.0,2.61,1.0
2019-02-24,9,62.0,15.0,6.0,5.0,2.5,1.0
2019-02-24,10,62.0,15.0,6.0,5.0,2.5,1.0
2019-02-24,11,62.0,10.0,6.0,5.0,2.5,1.0
2019-02-24,12,67.0,23.85,8.0,5.28,3.0,1.0
2019-02-24,13,72.0,28.34,8.11,6.12,3.32,1.0
2019-02-24,14,72.0,30.23,7.7,5.0,4.0,2.0
2019-02-24,15,72.0,30.01,8.76,4.25,3.2,2.0
2019-02-24,16,74.0,29.66,6.26,5.0,3.59,1.0
2019-02-24,17,74.0,25.0,6.19,5.0,3.2,1.47
2019-02-24,18,76.0,17.05,6.53,4.25,2.81,1.0
2019-02-24,19,128.5,19.58,5.79,4.25,2.5,1.0
2019-02-24,20,132.0,22.0,5.5,4.25,2.5,1.0
2019-02-24,21,132.0,22.0,6.0,4.01,2.5,1.0
2019-02-24,22,132.0,22.0,6.0,4.0,2.5,1.0
2019-02-24,23,134.06,34.06,8.0,5.19,2.61,1.0
2019-02-25,0,130.69,36.12,14.43,8.0,4.25,1.72
2019-02-25,1,78.5,32.7,6.59,4.64,3.01,1.0
2019-02-25,2,79.1,29.1,8.31,4.0,2.95,1.0
2019-02-25,3,77.54,27.54,7.26,5.0,2.61,1.0
2019-02-25,4,72.0,10.0,6.0,4.0,2.5,1.0
2019-02-25,5,72.0,12.0,6.0,5.0,2.61,1.0
2019-02-25,6,62.0,15.0,8.0,5.0,4.21,1.0
2019-02-25,7,62.0,15.0,7.0,5.0,4.05,1.0
2019-02-25,8,62.0,15.0,7.0,5.0,4.25,1.0
2019-02-25,9,62.0,15.0,8.0,5.0,4.25,1.0
2019-02-25,10,62.0,15.0,8.0,5.0,4.21,1.0
2019-02-25,11,64.55,20.0,7.55,5.0,4.25,1.0
2019-02-25,12,67.0,33.98,12.91,8.0,6.37,2.08
2019-02-25,13,72.0,33.9,10.2,8.0,4.68,2.5
2019-02-25,14,72.0,29.04,8.61,5.77,4.61,2.01
2019-02-25,15,72.0,27.49,8.61,4.87,4.11,2.01
2019-02-25,16,74.0,26.73,8.21,4.9,4.11,2.01
2019-02-25,17,74.0,23.0,7.21,5.0,4.11,1.92
2019-02-25,18,76.0,23.0,6.89,5.0,4.11,1.0
2019-02-25,19,128.5,18.5,6.0,5.0,4.0,1.0
2019-02-25,20,132.0,23.0,6.0,4.68,4.11,1.0
2019-02-25,21,132.0,23.0,6.0,4.61,4.0,1.0
2019-02-25,22,132.0,23.0,6.0,4.61,4.0,1.0
2019-02-25,23,134.75,34.75,8.0,7.35,4.31,2.01
2019-02-26,0,130.69,36.18,9.4,8.0,4.61,2.2
2019-02-26,1,78.5,30.96,8.0,4.61,4.0,2.0
2019-02-26,2,77.41,27.41,8.31,4.31,3.5,1.0
2019-02-26,3,76.0,26.0,8.61,5.0,4.0,1.0
2019-02-26,4,72.0,12.0,6.0,4.61,4.0,1.0
2019-02-26,5,72.0,12.0,6.0,4.31,3.78,1.0
2019-02-26,6,62.0,10.0,7.0,4.61,3.39,1.0
2019-02-26,7,62.0,10.0,7.0,4.61,3.36,1.0
2019-02-26,8,62.0,10.0,7.0,5.0,3.13,1.0
2019-02-26,9,62.0,10.0,7.0,5.0,3.18,1.0
2019-02-26,10,62.0,10.0,7.0,4.61,3.43,1.0
2019-02-26,11,62.0,10.0,7.0,5.0,3.14,1.0
2019-02-26,12,67.0,26.66,8.0,7.6,4.11,1.18
2019-02-26,13,72.0,18.31,8.0,7.0,4.21,1.29
2019-02-26,14,72.0,16.98,6.27,5.0,4.11,1.15
2019-02-26,15,72.0,16.56,6.26,4.43,4.0,1.0
2019-02-26,16,74.0,17.25,6.0,4.61,4.0,1.0
2019-02-26,17,74.0,15.65,6.16,5.0,4.0,1.0
2019-02-26,18,76.0,16.86,6.15,5.0,4.0,1.0
2019-02-26,19,128.5,19.66,6.0,4.95,4.0,1.0
2019-02-26,20,132.0,22.08,5.9,4.32,4.0,1.0
2019-02-26,21,132.0,23.0,5.96,4.31,3.9,1.0
2019-02-26,22,132.0,23.0,6.0,4.31,3.1,1.0
2019-02-26,23,134.83,30.0,8.0,6.6,4.25,1.0
2019-02-27,0,130.69,40.0,13.74,8.0,5.0,2.0
2019-02-27,1,78.5,33.4,8.0,5.0,4.0,1.0
2019-02-27,2,78.22,28.22,8.21,4.31,3.45,1.0
2019-02-27,3,77.43,27.43,8.31,5.0,4.11,1.0
2019-02-27,4,72.0,12.0,6.0,4.7,4.0,1.0
2019-02-27,5,72.0,12.0,5.25,4.25,3.5,1.0
2019-02-27,6,62.0,10.0,5.9,5.0,3.42,1.0
2019-02-27,7,62.0,10.0,5.0,4.7,3.27,1.0
2019-02-27,8,62.0,10.0,6.0,5.0,4.11,1.0
2019-02-27,9,62.0,10.0,6.0,5.0,4.05,1.0
2019-02-27,10,62.0,10.0,6.0,5.0,3.92,1.0
2019-02-27,11,62.0,10.0,6.0,5.0,3.11,1.0
2019-02-27,12,67.0,24.47,8.61,8.0,4.21,2.01
2019-02-27,13,72.0,20.0,8.0,7.0,4.0,1.88
2019-02-27,14,72.0,20.0,6.0,4.99,4.0,1.25
2019-02-27,15,72.0,22.34,5.15,4.25,4.0,1.0
2019-02-27,16,74.0,15.0,5.0,4.32,4.0,2.0
2019-02-27,17,74.0,15.0,5.14,4.31,4.0,2.0
2019-02-27,18,76.0,16.0,5.42,4.31,4.0,1.16
2019-02-27,19,128.5,15.0,5.0,4.29,4.0,1.0
2019-02-27,20,132.0,22.0,5.0,4.25,4.0,1.0
2019-02-27,21,132.0,22.0,5.0,4.25,4.0,1.0
2019-02-27,22,75.0,22.0,5.0,4.25,4.0,1.0
2019-02-27,23,75.0,30.0,8.11,7.96,4.0,1.88
2019-02-28,0,75.0,40.0,17.37,8.0,4.25,2.0
2019-02-28,1,75.0,24.19,8.0,5.0,4.0,1.18
2019-02-28,2,79.06,29.06,8.31,4.31,4.0,1.0
2019-02-28,3,78.13,28.13,8.31,4.61,4.0,1.0
2019-02-28,4,72.0,12.0,6.0,5.0,4.0,1.0
2019-02-28,5,72.0,12.0,6.0,5.0,4.0,1.0
2019-02-28,6,62.0,12.0,6.0,5.0,2.5,1.0
2019-02-28,7,62.0,12.0,6.0,4.61,2.5,1.0
2019-02-28,8,62.0,12.0,6.0,4.61,2.5,1.0
2019-02-28,9,62.0,12.0,6.0,4.84,2.5,1.0
2019-02-28,10,62.0,12.0,6.13,5.0,2.5,1.0
2019-02-28,11,62.0,12.0,7.0,5.0,2.5,1.0
2019-02-28,12,67.0,20.57,14.49,8.0,4.61,2.01
2019-02-28,13,72.0,20.0,11.59,7.42,4.61,2.31
2019-02-28,14,53.09,21.0,7.69,4.61,4.0,2.01
2019-02-28,15,52.27,23.34,7.56,4.0,3.81,2.0
2019-02-28,16,52.3,27.68,6.0,4.61,4.0,1.06
2019-02-28,17,74.0,29.68,5.41,4.61,4.0,1.0
2019-02-28,18,80.0,30.92,6.07,4.61,4.0,1.11
2019-02-28,19,132.78,32.78,5.0,4.25,4.0,1.0
2019-02-28,20,135.76,35.76,5.0,4.0,3.71,1.0
2019-02-28,21,134.85,34.85,5.35,4.0,3.58,1.0
2019-02-28,22,134.95,34.95,5.35,4.0,3.47,1.0
2019-02-28,23,137.71,37.71,8.12,7.58,4.0,1.89
2019-03-01,0,130.69,47.27,19.1,8.0,4.0,2.0
2019-03-01,1,80.31,36.69,9.16,4.25,4.0,2.01
2019-03-01,2,80.36,51.69,12.95,4.93,4.0,1.34
2019-03-01,3,78.93,28.93,9.5,5.0,4.0,1.0
2019-03-01,4,72.0,12.0,6.63,4.0,2.5,1.0
2019-03-01,5,72.0,22.0,6.1,4.25,2.5,1.0
