date,hr_beg,90th Pctl Bid,80th Pctl Bid,70th Pctl Bid,60th Pctl Bid,50th Pctl Bid,30th Pctl Bid
2018-06-20,5,59.7,15.0,8.31,4.55,2.99,0.8
2018-06-20,6,60.73,18.53,8.61,5.51,3.11,0.8
2018-06-20,7,61.87,18.36,8.61,6.0,3.11,0.8
2018-06-20,8,61.79,15.17,8.61,6.0,3.11,0.8
2018-06-20,9,61.15,15.0,8.61,5.56,3.11,0.8
2018-06-20,10,59.27,15.0,8.11,4.01,2.61,0.8
2018-06-20,11,56.95,15.0,6.0,4.58,3.01,0.8
2018-06-20,12,56.66,15.0,8.04,5.0,3.01,0.8
2018-06-20,13,56.4,15.0,6.61,4.58,3.01,0.8
2018-06-20,14,54.46,15.0,6.0,4.58,3.01,0.92
2018-06-20,15,53.04,15.0,8.11,5.0,3.11,0.92
2018-06-20,16,50.76,17.61,6.0,5.0,2.85,0.81
2018-06-20,17,50.01,18.81,6.84,5.0,3.11,1.0
2018-06-20,18,50.01,25.0,9.67,6.0,4.0,1.03
2018-06-20,19,50.01,31.01,10.0,8.11,5.0,1.99
2018-06-20,20,51.81,32.0,10.0,8.11,5.0,2.11
2018-06-20,21,73.72,42.15,10.0,7.77,5.0,2.11
2018-06-20,22,50.01,32.0,10.0,6.0,4.0,1.45
2018-06-20,23,50.01,15.84,10.0,5.0,4.0,1.0
2018-06-21,0,50.01,10.0,8.11,5.0,4.0,1.0
2018-06-21,1,50.34,10.0,8.11,5.0,3.59,1.0
2018-06-21,2,32.0,10.0,6.0,4.01,2.31,1.0
2018-06-21,3,32.0,12.31,7.0,6.0,2.61,0.94
2018-06-21,4,32.0,11.26,7.0,5.26,3.01,0.8
2018-06-21,5,32.0,15.0,7.0,6.0,3.01,0.8
2018-06-21,6,32.0,15.0,8.11,6.0,3.01,1.0
2018-06-21,7,32.0,12.9,7.0,6.0,2.61,1.0
2018-06-21,8,32.0,15.0,8.11,6.0,2.99,1.0
2018-06-21,9,32.0,12.54,7.0,6.0,2.61,0.8
2018-06-21,10,32.0,11.99,7.0,5.26,2.61,0.8
2018-06-21,11,52.39,10.78,6.0,4.01,2.31,0.8
2018-06-21,12,53.07,10.99,6.0,4.01,2.31,0.8
2018-06-21,13,52.48,11.24,6.0,4.01,2.31,0.8
2018-06-21,14,50.13,15.0,6.48,5.0,3.01,0.84
2018-06-21,15,50.01,15.0,6.0,5.0,3.04,1.0
2018-06-21,16,50.01,10.03,7.49,5.0,3.11,0.98
2018-06-21,17,50.01,15.0,8.17,5.37,3.5,1.0
2018-06-21,18,51.02,32.0,10.0,8.61,6.0,1.88
2018-06-21,19,57.25,32.0,10.23,10.0,6.0,2.6
2018-06-21,20,62.55,44.51,10.53,10.0,6.0,3.84
2018-06-21,21,100.59,52.13,10.42,10.0,6.0,4.0
2018-06-21,22,75.0,50.73,10.03,10.0,6.0,2.5
2018-06-21,23,50.01,35.19,10.0,10.0,5.0,2.09
2018-06-22,0,50.01,14.34,10.0,8.21,5.0,1.63
2018-06-22,1,50.01,10.0,10.0,6.6,5.0,1.65
2018-06-22,2,50.01,10.32,7.8,5.0,2.31,1.0
2018-06-22,3,32.0,15.0,8.21,6.0,2.66,0.8
2018-06-22,4,32.0,10.23,7.0,5.26,2.61,0.8
2018-06-22,5,32.0,18.86,8.11,5.0,3.5,0.8
2018-06-22,6,32.0,15.0,8.11,5.0,3.46,1.0
2018-06-22,7,32.0,15.0,8.11,5.0,3.46,1.0
2018-06-22,8,32.0,15.0,8.11,5.0,3.46,1.0
2018-06-22,9,32.0,15.0,8.11,5.0,3.46,1.0
2018-06-22,10,32.0,15.0,8.11,6.0,3.5,0.92
2018-06-22,11,58.97,17.0,8.11,5.0,3.01,0.8
2018-06-22,12,59.05,17.0,8.11,5.0,3.19,0.8
2018-06-22,13,58.45,22.0,8.11,5.0,3.18,0.8
2018-06-22,14,55.88,22.88,8.11,5.0,3.46,0.8
2018-06-22,15,53.5,21.17,6.78,5.0,3.5,0.8
2018-06-22,16,50.01,15.0,6.62,5.0,3.5,1.0
2018-06-22,17,50.01,15.0,8.11,5.94,3.85,1.0
2018-06-22,18,54.34,32.0,10.0,9.6,6.0,1.98
2018-06-22,19,66.29,49.05,15.0,10.0,7.16,5.97
2018-06-22,20,100.0,52.01,25.51,24.49,24.13,8.37
2018-06-22,21,115.89,52.01,15.0,10.34,10.09,8.31
2018-06-22,22,77.11,50.14,15.0,10.0,6.0,2.58
2018-06-22,23,52.01,32.0,10.0,9.14,5.0,1.39
2018-06-23,0,50.01,13.71,10.0,7.02,5.0,1.04
2018-06-23,1,50.01,15.0,9.83,6.46,5.0,1.0
2018-06-23,2,32.0,10.23,7.23,4.07,2.31,0.8
2018-06-23,3,32.0,14.15,8.11,5.0,2.61,0.8
2018-06-23,4,32.0,14.34,7.0,4.58,3.01,0.88
2018-06-23,5,32.0,15.92,7.0,6.0,3.11,1.0
2018-06-23,6,32.0,15.0,7.0,6.0,3.11,1.0
2018-06-23,7,32.0,15.0,7.0,6.0,3.11,1.0
2018-06-23,8,32.0,15.0,7.0,6.0,3.11,1.0
2018-06-23,9,32.0,15.0,7.0,6.0,3.24,1.0
2018-06-23,10,32.0,15.0,7.0,4.55,2.98,1.0
2018-06-23,11,61.4,17.0,8.11,4.94,2.88,1.0
2018-06-23,12,61.8,17.0,7.81,5.23,2.99,1.0
2018-06-23,13,61.16,22.0,7.0,5.23,2.99,0.8
2018-06-23,14,58.24,23.56,8.11,5.26,3.11,0.9
2018-06-23,15,58.24,28.07,8.11,4.01,2.61,0.8
2018-06-23,16,53.52,15.0,6.0,4.58,3.04,0.8
2018-06-23,17,50.01,15.0,8.11,5.0,2.9,1.0
2018-06-23,18,50.01,25.0,10.0,8.22,5.0,1.56
2018-06-23,19,52.38,32.0,10.0,9.07,5.0,2.31
2018-06-23,20,72.18,32.0,10.9,10.0,5.0,3.71
2018-06-23,21,100.37,32.0,10.82,10.0,5.0,2.95
2018-06-23,22,55.21,32.0,10.0,8.11,5.0,2.11
2018-06-23,23,50.01,30.0,10.0,8.31,5.0,1.47
2018-06-24,0,50.01,15.0,10.0,6.0,5.0,1.03
2018-06-24,1,51.02,15.0,10.0,6.0,4.51,1.0
2018-06-24,2,55.16,24.0,6.4,5.0,2.61,1.0
2018-06-24,3,32.0,15.0,7.0,5.26,3.01,0.8
2018-06-24,4,32.0,15.0,7.0,5.26,3.01,0.8
2018-06-24,5,35.0,15.0,7.0,6.0,3.11,1.0
2018-06-24,6,59.63,15.0,7.0,6.0,3.03,1.0
2018-06-24,7,60.79,15.0,7.0,6.0,3.11,1.0
2018-06-24,8,61.73,15.0,7.0,6.0,3.42,1.0
2018-06-24,9,62.06,15.0,7.0,6.0,3.5,1.0
2018-06-24,10,61.94,15.0,7.0,6.0,3.74,1.0
2018-06-24,11,63.91,24.0,8.11,5.0,3.85,1.0
2018-06-24,12,64.56,24.0,8.11,5.0,3.74,1.0
2018-06-24,13,60.29,24.0,8.11,5.0,3.01,1.0
2018-06-24,14,58.86,24.0,8.11,5.0,3.01,1.0
2018-06-24,15,55.56,25.66,8.11,5.0,3.11,1.0
2018-06-24,16,52.51,18.89,8.11,5.0,3.5,1.0
2018-06-24,17,50.01,15.0,8.11,5.0,2.61,1.0
2018-06-24,18,50.01,32.0,10.0,8.61,5.0,1.33
2018-06-24,19,50.01,32.0,11.21,10.0,5.0,1.6
2018-06-24,20,51.74,32.9,11.75,10.0,5.0,3.5
2018-06-24,21,61.37,35.09,12.47,10.0,5.0,2.11
2018-06-24,22,50.01,32.51,10.53,9.27,5.0,1.08
2018-06-24,23,50.01,32.0,10.0,10.0,5.0,1.73
2018-06-25,0,50.92,15.0,10.0,7.72,5.0,1.37
2018-06-25,1,54.07,15.0,10.0,8.11,5.0,1.0
2018-06-25,2,32.0,15.0,6.0,5.0,2.61,1.0
2018-06-25,3,32.0,10.23,7.0,5.31,3.11,1.0
2018-06-25,4,56.62,15.0,7.0,6.0,3.45,1.0
2018-06-25,5,32.0,15.0,7.0,6.0,3.01,0.93
2018-06-25,6,32.0,15.0,7.0,6.0,3.01,1.0
2018-06-25,7,32.0,11.44,7.0,5.81,3.5,1.0
2018-06-25,8,32.0,15.0,10.0,7.0,5.75,2.63
2018-06-25,9,32.0,15.0,8.11,6.63,4.01,1.85
2018-06-25,10,32.0,15.0,7.0,5.26,3.46,1.0
2018-06-25,11,60.36,17.0,8.17,5.0,3.11,1.0
2018-06-25,12,60.99,17.0,8.11,5.0,3.11,1.0
2018-06-25,13,59.65,15.0,8.11,5.0,3.04,1.0
2018-06-25,14,57.42,15.0,8.11,5.0,3.11,1.0
2018-06-25,15,53.81,18.18,6.88,5.0,3.5,1.0
2018-06-25,16,53.09,15.0,6.45,5.0,3.18,1.1
2018-06-25,17,50.01,15.0,7.67,5.0,3.11,1.0
2018-06-25,18,50.01,25.0,10.0,8.31,5.0,1.51
2018-06-25,19,55.44,32.6,10.0,8.61,5.0,3.12
2018-06-25,20,62.7,36.0,10.61,10.0,6.0,2.53
2018-06-25,21,98.66,50.0,11.04,10.0,6.0,2.34
2018-06-25,22,57.16,40.18,10.0,8.61,5.0,1.66
2018-06-25,23,50.01,32.0,10.0,8.61,5.0,2.11
2018-06-26,0,50.01,12.44,10.0,6.0,5.0,1.62
2018-06-26,1,51.42,11.03,10.0,6.0,5.0,1.59
2018-06-26,2,53.09,16.79,8.11,5.0,3.31,1.0
2018-06-26,3,32.0,14.57,8.13,6.0,3.5,1.0
2018-06-26,4,32.0,11.31,7.0,5.85,3.01,1.0
2018-06-26,5,32.0,15.0,7.0,6.0,3.01,1.0
2018-06-26,6,32.0,12.38,7.0,5.26,3.01,1.0
2018-06-26,7,32.0,11.36,7.0,6.0,3.92,1.18
2018-06-26,8,32.0,13.68,7.42,6.0,4.01,1.2
2018-06-26,9,32.0,11.48,8.21,6.0,3.77,2.11
2018-06-26,10,32.0,10.0,7.0,4.58,3.24,1.0
2018-06-26,11,59.31,15.0,8.11,5.0,3.11,1.0
2018-06-26,12,59.63,15.0,8.11,5.0,3.01,1.0
2018-06-26,13,59.58,15.0,8.11,5.0,3.11,1.0
2018-06-26,14,56.23,16.04,8.11,5.0,3.5,1.0
2018-06-26,15,55.35,19.05,7.65,5.0,3.5,1.0
2018-06-26,16,51.52,15.0,6.92,5.0,3.11,1.0
2018-06-26,17,50.01,30.01,6.0,5.0,3.01,1.0
2018-06-26,18,59.64,32.0,10.0,6.9,5.0,2.66
2018-06-26,19,50.8,30.0,10.0,8.43,5.0,2.63
2018-06-26,20,61.38,32.0,11.23,10.0,5.0,2.4
2018-06-26,21,86.49,32.0,11.97,10.0,5.0,2.71
2018-06-26,22,52.65,32.0,10.0,8.31,5.0,2.3
2018-06-26,23,50.01,32.0,10.0,8.61,5.0,1.89
2018-06-27,0,50.52,19.73,10.0,8.21,5.0,1.82
2018-06-27,1,50.01,19.6,10.0,6.0,5.0,1.32
2018-06-27,2,32.0,10.23,7.59,5.0,3.01,1.0
2018-06-27,3,30.0,12.1,7.0,5.13,2.61,1.0
2018-06-27,4,32.0,10.03,7.0,4.58,2.61,1.0
2018-06-27,5,32.0,16.38,7.0,6.0,2.31,1.0
2018-06-27,6,32.0,17.86,8.11,6.0,2.91,1.0
2018-06-27,7,32.0,15.0,7.0,6.0,3.31,1.0
2018-06-27,8,32.0,15.79,8.11,6.0,3.3,1.0
2018-06-27,9,32.0,15.0,7.0,6.0,2.96,1.0
2018-06-27,10,32.0,15.0,7.0,5.27,2.61,1.0
2018-06-27,11,58.82,24.0,8.21,5.0,2.61,1.0
2018-06-27,12,59.06,24.0,8.21,5.0,2.61,1.0
2018-06-27,13,57.8,24.0,8.11,5.0,2.61,1.0
2018-06-27,14,55.54,25.91,8.11,5.0,3.11,0.77
2018-06-27,15,54.88,30.51,8.61,5.0,3.44,0.93
2018-06-27,16,50.01,32.0,8.11,5.0,2.61,1.0
2018-06-27,17,57.81,32.0,10.0,8.11,5.0,1.5
2018-06-27,18,75.57,32.0,10.0,8.31,4.0,2.09
2018-06-27,19,75.0,32.0,10.0,8.61,7.02,5.64
2018-06-27,20,82.29,32.0,23.01,22.06,21.43,8.31
2018-06-27,21,89.43,40.6,12.28,10.96,10.36,8.61
2018-06-27,22,75.0,32.0,10.0,8.61,4.16,2.61
2018-06-27,23,71.34,38.2,10.0,9.89,4.0,1.27
2018-06-28,0,53.94,32.0,10.0,8.61,4.0,1.0
2018-06-28,1,50.01,32.0,10.0,7.45,4.56,1.0
2018-06-28,2,52.74,24.0,8.61,5.0,2.31,1.0
2018-06-28,3,35.34,15.0,7.0,4.78,2.31,0.8
2018-06-28,4,32.0,15.0,7.0,4.48,2.31,0.8
2018-06-28,5,32.0,17.02,8.11,6.0,2.31,0.8
2018-06-28,6,32.0,15.0,8.0,6.0,2.21,0.8
2018-06-28,7,32.0,15.0,8.11,6.0,3.5,1.0
2018-06-28,8,32.0,15.0,8.11,6.16,3.5,1.58
2018-06-28,9,32.0,15.0,8.11,6.61,3.5,2.0
2018-06-28,10,32.0,15.0,8.0,5.51,2.31,1.0
2018-06-28,11,50.0,11.04,6.0,4.01,2.31,1.0
2018-06-28,12,50.0,25.0,8.31,5.0,2.31,1.0
2018-06-28,13,50.0,12.0,6.0,4.01,2.31,0.46
2018-06-28,14,55.32,15.0,7.47,5.0,2.61,1.0
2018-06-28,15,55.19,10.53,6.0,4.01,2.61,0.88
2018-06-28,16,53.44,15.0,6.0,4.29,2.61,1.0
2018-06-28,17,50.01,18.74,10.0,6.0,4.0,1.28
2018-06-28,18,50.01,32.0,10.0,8.11,3.5,1.0
2018-06-28,19,50.64,32.0,10.0,8.31,4.0,2.37
2018-06-28,20,50.61,32.0,10.0,9.11,4.0,2.39
2018-06-28,21,50.51,32.0,10.0,10.0,4.0,2.3
2018-06-28,22,50.01,32.0,10.0,8.21,4.0,1.0
2018-06-28,23,50.01,32.0,10.0,8.11,3.5,1.0
2018-06-29,0,50.01,27.08,10.0,8.11,3.5,1.0
2018-06-29,1,50.01,12.04,10.0,6.0,4.0,1.04
2018-06-29,2,32.0,10.0,5.0,4.22,2.11,1.0
2018-06-29,3,32.0,10.0,7.0,4.01,2.11,0.8
2018-06-29,4,32.0,15.0,7.0,4.54,2.31,0.96
2018-06-29,5,32.0,15.0,7.0,4.01,2.61,1.0
2018-06-29,6,32.0,13.35,7.0,4.01,2.59,1.0
2018-06-29,7,32.0,14.7,7.0,4.01,2.86,1.0
2018-06-29,8,32.0,15.0,7.0,4.01,2.84,1.0
2018-06-29,9,32.0,14.96,7.0,4.01,2.61,1.0
2018-06-29,10,32.0,10.13,7.0,4.01,2.31,1.0
2018-06-29,11,63.53,15.0,8.11,5.21,3.14,1.0
2018-06-29,12,59.69,15.0,8.11,5.51,2.52,0.03
2018-06-29,13,59.72,15.0,8.11,4.09,2.31,0.1
2018-06-29,14,58.18,15.0,8.11,5.51,2.61,1.0
2018-06-29,15,57.8,15.0,6.11,5.0,2.61,1.0
2018-06-29,16,56.38,15.0,6.0,5.0,2.61,0.01
2018-06-29,17,53.64,15.0,8.61,5.0,4.0,0.32
2018-06-29,18,51.44,32.0,9.43,6.0,4.0,0.61
2018-06-29,19,51.24,25.0,10.0,7.91,5.0,2.96
2018-06-29,20,61.14,25.0,13.5,12.76,10.75,5.0
2018-06-29,21,62.42,25.0,10.0,8.21,6.41,5.0
2018-06-29,22,50.81,32.0,10.0,6.82,5.0,1.43
2018-06-29,23,54.82,32.0,10.0,6.7,5.0,1.0
2018-06-30,0,54.82,20.02,10.0,6.0,4.1,0.86
2018-06-30,1,56.19,15.0,10.0,6.0,4.64,0.31
2018-06-30,2,59.23,19.72,6.0,5.0,2.31,0.05
2018-06-30,3,32.0,15.0,7.0,4.01,2.61,0.8
2018-06-30,4,32.0,15.0,7.0,4.01,2.61,0.8
2018-06-30,5,59.91,23.67,7.0,6.0,2.61,1.0
2018-06-30,6,62.11,24.0,7.0,6.0,2.61,1.0
2018-06-30,7,63.36,24.0,7.0,6.0,2.9,1.0
2018-06-30,8,63.48,24.0,7.0,6.0,2.95,1.0
2018-06-30,9,63.38,24.0,7.0,6.0,3.11,1.0
2018-06-30,10,62.34,24.0,7.0,6.0,2.86,1.0
2018-06-30,11,62.09,24.53,8.11,5.51,2.62,1.0
2018-06-30,12,62.61,24.79,8.11,6.0,2.61,1.0
2018-06-30,13,61.22,25.0,8.31,6.0,2.61,0.71
2018-06-30,14,57.94,25.0,8.31,6.0,2.61,0.8
2018-06-30,15,56.16,17.73,6.0,4.67,2.61,0.8
2018-06-30,16,51.45,15.0,6.79,5.0,2.61,0.8
2018-06-30,17,50.01,29.21,10.0,6.0,4.0,1.0
2018-06-30,18,50.01,30.0,9.11,5.0,4.0,1.2
2018-06-30,19,50.09,30.0,10.0,6.0,5.0,2.11
2018-06-30,20,51.18,30.0,10.0,8.11,5.0,3.14
2018-06-30,21,51.04,30.0,10.0,8.11,5.0,3.0
2018-06-30,22,50.01,30.0,10.0,6.0,5.0,2.11
2018-06-30,23,50.01,30.0,10.0,6.0,5.0,1.57
2018-07-01,0,50.32,15.0,10.0,6.0,4.0,1.15
2018-07-01,1,52.47,15.0,10.0,5.53,4.0,1.25
2018-07-01,2,56.01,19.96,6.8,5.0,2.61,1.0
2018-07-01,3,55.81,24.0,7.0,6.0,2.61,1.0
2018-07-01,4,58.1,22.89,7.0,6.0,2.61,1.0
2018-07-01,5,59.81,18.77,8.11,6.0,3.5,1.0
2018-07-01,6,60.79,18.33,8.11,6.0,3.5,1.0
2018-07-01,7,61.85,18.17,8.11,6.0,3.39,1.0
2018-07-01,8,61.92,18.1,8.11,6.0,3.5,1.0
2018-07-01,9,61.75,16.29,8.31,6.0,3.5,1.0
2018-07-01,10,60.7,15.0,7.0,6.0,3.5,1.0
2018-07-01,11,62.1,24.0,8.31,6.0,3.11,1.0
2018-07-01,12,63.0,24.0,8.31,6.0,3.11,1.0
2018-07-01,13,61.79,24.0,8.61,6.0,3.07,1.0
2018-07-01,14,58.18,24.0,8.31,5.0,2.61,1.0
2018-07-01,15,56.46,17.0,8.11,5.0,3.5,0.8
2018-07-01,16,54.64,15.0,8.11,5.0,3.02,0.78
2018-07-01,17,50.01,31.34,10.0,5.5,4.0,1.0
2018-07-01,18,50.01,32.0,10.0,6.0,4.0,1.43
2018-07-01,19,50.36,32.0,10.0,6.0,4.0,2.29
2018-07-01,20,51.8,32.0,10.0,6.0,5.0,3.5
2018-07-01,21,52.01,32.0,10.0,6.0,5.0,3.7
2018-07-01,22,52.43,32.0,10.0,6.0,5.0,3.99
2018-07-01,23,50.01,32.0,10.0,6.44,5.0,1.47
2018-07-02,0,51.18,15.0,10.0,6.0,5.0,1.56
2018-07-02,1,52.31,15.0,8.61,5.03,4.0,1.39
2018-07-02,2,53.84,23.2,6.59,4.3,2.61,1.0
2018-07-02,3,53.64,16.22,7.0,6.0,2.61,0.98
2018-07-02,4,36.82,15.0,7.0,6.0,2.61,1.0
2018-07-02,5,58.48,23.92,8.11,4.01,2.61,0.95
2018-07-02,6,59.53,23.1,8.11,4.01,2.61,0.8
2018-07-02,7,61.26,13.23,6.0,4.0,2.31,0.84
2018-07-02,8,59.89,15.0,8.11,4.01,2.61,1.0
2018-07-02,9,60.83,15.0,8.11,4.01,2.61,1.0
2018-07-02,10,59.33,15.33,6.0,4.01,2.61,1.0
2018-07-02,11,50.01,26.0,8.61,4.01,2.61,1.0
2018-07-02,12,50.01,27.25,8.61,4.01,2.31,1.0
2018-07-02,13,50.01,31.59,10.0,4.01,2.31,1.0
2018-07-02,14,50.01,32.0,10.0,4.01,2.61,1.34
2018-07-02,15,50.16,32.0,8.61,6.0,2.61,1.56
2018-07-02,16,51.06,32.0,9.11,4.29,2.74,2.11
2018-07-02,17,51.87,32.0,10.0,6.0,3.75,3.06
2018-07-02,18,53.06,32.0,10.0,7.67,4.94,4.04
2018-07-02,19,56.46,32.0,10.0,9.19,8.31,6.08
2018-07-02,20,81.12,32.0,12.15,11.22,10.87,8.11
2018-07-02,21,93.42,32.0,12.86,11.92,11.68,8.11
2018-07-02,22,53.9,32.0,10.0,8.31,6.37,5.24
2018-07-02,23,52.38,32.0,10.0,8.11,5.14,4.0
2018-07-03,0,51.96,31.24,10.0,8.11,4.55,3.5
2018-07-03,1,51.22,25.7,10.0,8.11,4.0,3.01
2018-07-03,2,50.07,15.0,8.11,4.0,2.73,2.0
2018-07-03,3,32.0,15.0,7.0,6.0,4.0,1.73
2018-07-03,4,53.2,15.0,7.0,4.58,3.01,1.0
2018-07-03,5,32.0,16.11,6.0,5.0,3.11,0.88
2018-07-03,6,32.0,15.0,6.0,5.0,3.01,1.0
2018-07-03,7,32.0,15.0,6.0,5.0,3.03,1.0
2018-07-03,8,32.0,14.17,6.0,5.0,3.11,1.0
2018-07-03,9,32.0,14.06,6.13,5.0,3.11,1.0
2018-07-03,10,32.0,11.58,7.49,5.0,3.11,1.0
2018-07-03,11,56.17,15.45,8.11,5.0,3.46,0.8
2018-07-03,12,56.34,15.6,8.11,5.0,3.44,0.8
2018-07-03,13,54.68,15.93,8.21,5.0,3.13,0.8
2018-07-03,14,51.98,25.0,8.61,4.01,3.01,0.8
2018-07-03,15,50.01,23.64,8.61,4.72,3.11,0.84
2018-07-03,16,50.01,28.14,8.31,5.49,2.61,0.95
2018-07-03,17,50.01,32.0,10.0,8.21,4.0,1.0
2018-07-03,18,50.59,32.0,10.13,8.31,4.0,2.11
2018-07-03,19,81.2,45.0,11.4,9.75,6.0,4.42
2018-07-03,20,202.61,54.03,19.92,18.85,18.57,8.31
2018-07-03,21,500.0,54.91,15.98,10.0,8.44,7.22
2018-07-03,22,180.39,49.88,12.93,10.0,6.0,2.21
2018-07-03,23,64.43,45.0,10.03,9.11,4.49,1.15
2018-07-04,0,50.01,32.0,10.0,8.61,4.0,1.0
2018-07-04,1,50.01,30.25,10.0,8.21,3.9,1.0
2018-07-04,2,50.01,23.82,10.03,6.0,2.61,1.0
2018-07-04,3,42.29,16.92,8.1,6.0,3.5,1.0
2018-07-04,4,55.54,15.0,7.0,6.0,3.5,1.0
2018-07-04,5,60.35,13.99,6.0,5.0,3.46,1.0
2018-07-04,6,61.12,15.0,6.0,5.0,3.46,1.0
2018-07-04,7,62.65,15.0,6.0,5.0,3.44,1.0
2018-07-04,8,63.1,15.0,6.0,5.0,3.44,1.0
2018-07-04,9,62.79,15.0,6.0,5.0,3.44,1.0
2018-07-04,10,61.39,10.53,6.0,5.0,3.44,1.0
2018-07-04,11,62.8,17.0,6.0,5.0,3.5,1.0
2018-07-04,12,63.14,17.0,6.0,5.0,3.46,1.0
2018-07-04,13,62.76,23.24,6.0,5.0,3.46,1.0
2018-07-04,14,60.03,26.0,8.11,5.0,3.39,0.75
2018-07-04,15,58.27,29.31,6.87,4.0,2.61,0.81
2018-07-04,16,53.13,23.01,6.0,4.0,2.61,0.76
2018-07-04,17,50.01,30.91,10.0,5.26,3.22,1.0
2018-07-04,18,50.01,32.0,10.0,6.0,3.5,1.0
2018-07-04,19,50.6,32.0,10.18,9.04,3.5,1.56
2018-07-04,20,54.03,32.0,14.21,10.0,3.87,2.28
2018-07-04,21,56.02,32.0,17.74,10.0,3.87,2.29
2018-07-04,22,50.01,32.0,14.4,10.0,3.5,1.78
2018-07-04,23,50.01,32.0,10.0,8.31,4.0,1.22
2018-07-05,0,51.42,15.0,10.0,5.26,3.5,1.0
2018-07-05,1,54.05,17.89,8.11,4.01,3.11,1.0
2018-07-05,2,55.85,15.0,5.53,3.5,2.11,1.0
2018-07-05,3,32.0,10.0,7.0,4.01,2.61,1.0
2018-07-05,4,57.9,13.87,7.0,5.0,3.5,1.0
2018-07-05,5,59.64,15.0,6.0,5.0,3.5,1.0
2018-07-05,6,60.87,15.0,6.0,5.0,3.5,1.0
2018-07-05,7,62.38,15.0,6.0,5.0,3.5,1.0
2018-07-05,8,62.6,15.0,6.0,5.0,3.5,1.0
2018-07-05,9,62.02,15.0,6.0,5.0,3.5,1.0
2018-07-05,10,59.92,15.0,6.0,5.0,3.5,1.0
2018-07-05,11,63.42,25.0,6.0,5.0,3.5,1.0
2018-07-05,12,63.98,24.0,6.0,5.0,3.9,1.0
2018-07-05,13,63.51,24.0,6.35,5.0,3.63,1.0
2018-07-05,14,58.96,25.42,8.11,5.26,4.0,1.0
2018-07-05,15,58.9,32.0,8.11,4.01,2.61,1.08
2018-07-05,16,55.48,32.0,7.99,4.01,2.61,0.58
2018-07-05,17,51.03,32.0,10.0,6.1,4.0,1.0
2018-07-05,18,50.01,32.0,10.0,8.31,5.16,1.1
2018-07-05,19,50.05,35.0,15.0,10.0,6.0,2.02
2018-07-05,20,65.75,49.71,15.0,10.0,4.0,1.79
2018-07-05,21,107.23,50.76,19.51,10.0,6.0,2.78
2018-07-05,22,67.69,44.51,15.0,10.0,6.0,1.56
2018-07-05,23,50.01,32.85,15.0,10.0,4.37,1.0
2018-07-06,0,50.22,30.93,10.0,6.36,4.0,1.0
2018-07-06,1,52.92,25.95,8.61,6.0,3.5,1.13
2018-07-06,2,54.82,25.0,7.59,4.01,2.31,1.0
2018-07-06,3,54.68,15.0,7.0,5.0,3.44,0.91
2018-07-06,4,59.09,15.0,7.0,5.0,4.0,1.0
2018-07-06,5,59.21,15.0,6.0,5.0,3.5,1.0
2018-07-06,6,60.38,12.09,6.0,5.0,3.5,1.0
2018-07-06,7,61.67,12.84,6.0,5.0,3.5,1.0
2018-07-06,8,61.95,13.4,6.0,5.0,3.5,1.0
2018-07-06,9,61.54,13.66,6.0,5.0,3.5,1.0
2018-07-06,10,60.25,10.0,6.0,5.0,3.5,1.0
2018-07-06,11,68.06,30.23,8.11,5.0,3.46,1.0
2018-07-06,12,68.32,32.0,8.32,5.0,3.5,1.0
2018-07-06,13,74.98,32.0,8.61,5.0,3.5,1.0
2018-07-06,14,58.28,32.0,8.61,5.0,3.5,1.0
2018-07-06,15,54.82,32.0,10.0,5.26,3.46,1.0
2018-07-06,16,50.92,32.0,8.61,5.61,3.5,0.89
2018-07-06,17,50.01,34.18,10.0,7.32,4.0,1.12
2018-07-06,18,54.82,40.0,11.33,8.11,4.0,1.27
2018-07-06,19,65.5,37.48,24.51,9.89,4.0,2.44
2018-07-06,20,79.01,44.53,22.14,10.0,6.0,4.32
2018-07-06,21,100.0,52.22,25.0,10.0,6.0,4.26
2018-07-06,22,58.88,41.58,23.11,10.0,6.0,2.11
2018-07-06,23,50.01,38.38,15.0,10.0,6.0,2.02
2018-07-07,0,50.01,32.01,11.8,8.61,4.0,1.0
2018-07-07,1,51.51,32.0,10.0,7.87,4.0,1.0
2018-07-07,2,52.16,24.0,12.79,6.0,2.56,1.0
2018-07-07,3,32.0,15.68,7.0,4.87,2.61,0.86
2018-07-07,4,57.09,15.0,7.0,5.0,3.5,1.0
2018-07-07,5,59.69,21.57,8.01,5.0,3.5,1.0
2018-07-07,6,60.56,20.67,8.11,5.0,3.5,1.0
2018-07-07,7,61.84,21.38,8.11,5.0,3.5,1.0
2018-07-07,8,62.62,21.89,8.11,5.0,3.5,1.0
2018-07-07,9,62.57,21.83,8.11,5.0,3.5,1.0
2018-07-07,10,61.94,15.0,6.0,4.55,3.26,1.0
2018-07-07,11,62.94,26.0,8.11,5.0,3.5,1.0
2018-07-07,12,64.0,26.0,8.11,5.0,3.5,1.0
2018-07-07,13,74.8,27.36,8.31,5.0,3.46,1.0
2018-07-07,14,60.28,30.76,8.61,5.0,3.5,0.75
2018-07-07,15,58.05,32.0,8.13,4.52,3.46,0.54
2018-07-07,16,55.3,32.0,8.61,5.52,3.5,0.59
2018-07-07,17,52.9,32.0,10.0,6.72,3.5,0.91
2018-07-07,18,53.94,32.0,11.48,8.26,3.5,1.0
